stoch file 
scenario 1 Probability 0.002
	epsilon 0.750279
	b 0.693522
	m 1.10949
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 29 Probability 0.002
	epsilon 0.856738
	b 0.599197
	m 0.856803
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 30 Probability 0.002
	epsilon 0.899134
	b 0.627765
	m 1.19831
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 31 Probability 0.002
	epsilon 0.843491
	b 0.560457
	m 0.929558
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 32 Probability 0.002
	epsilon 0.846497
	b 0.523496
	m 0.891275
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 33 Probability 0.002
	epsilon 0.781151
	b 0.614398
	m 0.752983
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 34 Probability 0.002
	epsilon 0.92129
	b 0.619878
	m 1.24197
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 35 Probability 0.002
	epsilon 0.800321
	b 0.658203
	m 0.959927
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 36 Probability 0.002
	epsilon 0.940452
	b 0.599477
	m 0.932403
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 37 Probability 0.002
	epsilon 0.875424
	b 0.646783
	m 0.893235
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 38 Probability 0.002
	epsilon 0.791233
	b 0.607521
	m 0.793582
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 39 Probability 0.002
	epsilon 0.808918
	b 0.598344
	m 1.04666
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 40 Probability 0.002
	epsilon 0.841673
	b 0.590626
	m 0.789932
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 41 Probability 0.002
	epsilon 0.825645
	b 0.602147
	m 1.02091
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 42 Probability 0.002
	epsilon 0.893627
	b 0.6551
	m 0.852739
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 43 Probability 0.002
	epsilon 0.892893
	b 0.661247
	m 1.15981
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 44 Probability 0.002
	epsilon 0.914632
	b 0.555152
	m 0.831152
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 45 Probability 0.002
	epsilon 0.853172
	b 0.56736
	m 1.02493
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 46 Probability 0.002
	epsilon 0.761023
	b 0.614159
	m 1.00306
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 47 Probability 0.002
	epsilon 0.859056
	b 0.595141
	m 0.7548
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 48 Probability 0.002
	epsilon 0.880101
	b 0.590284
	m 0.998769
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 49 Probability 0.002
	epsilon 0.788097
	b 0.661095
	m 0.814446
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 50 Probability 0.002
	epsilon 0.866144
	b 0.502407
	m 0.951307
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 51 Probability 0.002
	epsilon 0.902116
	b 0.582535
	m 1.13865
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 52 Probability 0.002
	epsilon 0.815602
	b 0.582535
	m 1.08871
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 53 Probability 0.002
	epsilon 0.858916
	b 0.537083
	m 1.19988
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 54 Probability 0.002
	epsilon 0.916152
	b 0.620259
	m 1.03238
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 55 Probability 0.002
	epsilon 0.910529
	b 0.636922
	m 0.759317
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 56 Probability 0.002
	epsilon 0.831735
	b 0.627147
	m 1.163
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 57 Probability 0.002
	epsilon 0.757483
	b 0.618933
	m 0.823109
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 58 Probability 0.002
	epsilon 0.840753
	b 0.593848
	m 0.879659
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 59 Probability 0.002
	epsilon 0.939798
	b 0.614547
	m 0.764419
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 60 Probability 0.002
	epsilon 0.7943
	b 0.597993
	m 0.903802
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 61 Probability 0.002
	epsilon 0.844711
	b 0.585181
	m 1.14159
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 62 Probability 0.002
	epsilon 0.942217
	b 0.53195
	m 1.17023
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 63 Probability 0.002
	epsilon 0.78143
	b 0.642002
	m 1.04536
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 64 Probability 0.002
	epsilon 0.875259
	b 0.608002
	m 0.842336
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 65 Probability 0.002
	epsilon 0.813914
	b 0.607633
	m 1.1759
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 66 Probability 0.002
	epsilon 0.865779
	b 0.62825
	m 0.850529
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 67 Probability 0.002
	epsilon 0.88617
	b 0.624278
	m 0.839032
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 68 Probability 0.002
	epsilon 0.917043
	b 0.657165
	m 1.20162
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 69 Probability 0.002
	epsilon 0.801715
	b 0.576451
	m 0.797831
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 70 Probability 0.002
	epsilon 0.794001
	b 0.644039
	m 0.830987
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 71 Probability 0.002
	epsilon 0.931583
	b 0.663497
	m 0.962962
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 72 Probability 0.002
	epsilon 0.828753
	b 0.532413
	m 1.05039
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 73 Probability 0.002
	epsilon 0.892542
	b 0.583938
	m 1.04243
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 74 Probability 0.002
	epsilon 0.908345
	b 0.612264
	m 1.22817
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 75 Probability 0.002
	epsilon 0.818312
	b 0.516986
	m 0.973038
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 76 Probability 0.002
	epsilon 0.847158
	b 0.635393
	m 1.17308
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 77 Probability 0.002
	epsilon 0.801814
	b 0.584734
	m 1.20413
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 78 Probability 0.002
	epsilon 0.925026
	b 0.671502
	m 1.01955
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 79 Probability 0.002
	epsilon 0.840341
	b 0.531539
	m 1.10501
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 80 Probability 0.002
	epsilon 0.882669
	b 0.503077
	m 0.804657
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 81 Probability 0.002
	epsilon 0.921484
	b 0.607593
	m 0.985722
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 82 Probability 0.002
	epsilon 0.883161
	b 0.614043
	m 1.09469
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 83 Probability 0.002
	epsilon 0.899149
	b 0.630146
	m 1.13433
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 84 Probability 0.002
	epsilon 0.895173
	b 0.58946
	m 0.917893
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 85 Probability 0.002
	epsilon 0.772196
	b 0.609337
	m 0.954531
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 86 Probability 0.002
	epsilon 0.781739
	b 0.602908
	m 1.21633
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 87 Probability 0.002
	epsilon 0.783439
	b 0.685409
	m 0.895667
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 88 Probability 0.002
	epsilon 0.889398
	b 0.50911
	m 1.05244
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 89 Probability 0.002
	epsilon 0.8319
	b 0.633733
	m 1.09506
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 90 Probability 0.002
	epsilon 0.786515
	b 0.617473
	m 1.07217
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 91 Probability 0.002
	epsilon 0.750782
	b 0.656293
	m 0.988685
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 92 Probability 0.002
	epsilon 0.892584
	b 0.66025
	m 0.957515
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 93 Probability 0.002
	epsilon 0.820438
	b 0.634424
	m 1.24124
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 94 Probability 0.002
	epsilon 0.889479
	b 0.628473
	m 1.08308
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 95 Probability 0.002
	epsilon 0.832039
	b 0.651824
	m 0.975642
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 96 Probability 0.002
	epsilon 0.924459
	b 0.635951
	m 1.06361
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 97 Probability 0.002
	epsilon 0.885193
	b 0.578098
	m 1.05449
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 98 Probability 0.002
	epsilon 0.88451
	b 0.53932
	m 1.07939
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 99 Probability 0.002
	epsilon 0.824828
	b 0.57825
	m 0.832393
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 100 Probability 0.002
	epsilon 0.927479
	b 0.673882
	m 1.0851
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 101 Probability 0.002
	epsilon 0.856728
	b 0.551115
	m 0.908852
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 102 Probability 0.002
	epsilon 0.856728
	b 0.653592
	m 0.863675
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 103 Probability 0.002
	epsilon 0.926465
	b 0.588314
	m 0.88937
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 104 Probability 0.002
	epsilon 0.853427
	b 0.614674
	m 0.900053
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 105 Probability 0.002
	epsilon 0.81598
	b 0.689514
	m 1.2057
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 106 Probability 0.002
	epsilon 0.939843
	b 0.645485
	m 1.19494
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 107 Probability 0.002
	epsilon 0.828633
	b 0.584731
	m 0.762809
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 108 Probability 0.002
	epsilon 0.803261
	b 0.60088
	m 0.905044
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 109 Probability 0.002
	epsilon 0.862967
	b 0.694916
	m 0.914769
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 110 Probability 0.002
	epsilon 0.814672
	b 0.570229
	m 0.983409
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 111 Probability 0.002
	epsilon 0.884536
	b 0.652844
	m 1.22812
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 112 Probability 0.002
	epsilon 0.830504
	b 0.508814
	m 1.19157
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 113 Probability 0.002
	epsilon 0.825897
	b 0.636992
	m 0.898626
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 114 Probability 0.002
	epsilon 0.921696
	b 0.673417
	m 1.16466
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 115 Probability 0.002
	epsilon 0.753886
	b 0.660244
	m 1.05702
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 116 Probability 0.002
	epsilon 0.852631
	b 0.646418
	m 0.893294
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 117 Probability 0.002
	epsilon 0.883327
	b 0.506625
	m 0.913941
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 118 Probability 0.002
	epsilon 0.878379
	b 0.683288
	m 0.903556
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 119 Probability 0.002
	epsilon 0.926098
	b 0.650683
	m 1.23832
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 120 Probability 0.002
	epsilon 0.838396
	b 0.574886
	m 1.02496
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 121 Probability 0.002
	epsilon 0.828296
	b 0.562458
	m 0.799895
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 122 Probability 0.002
	epsilon 0.832334
	b 0.543283
	m 0.946118
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 123 Probability 0.002
	epsilon 0.798012
	b 0.544847
	m 0.964198
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 124 Probability 0.002
	epsilon 0.909983
	b 0.628647
	m 1.15715
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 125 Probability 0.002
	epsilon 0.811736
	b 0.586765
	m 1.10141
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 126 Probability 0.002
	epsilon 0.797384
	b 0.628891
	m 1.10923
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 127 Probability 0.002
	epsilon 0.866223
	b 0.649
	m 0.939112
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 128 Probability 0.002
	epsilon 0.770777
	b 0.567284
	m 1.10539
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 129 Probability 0.002
	epsilon 0.822219
	b 0.648731
	m 0.962049
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 130 Probability 0.002
	epsilon 0.895538
	b 0.676615
	m 1.05624
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 131 Probability 0.002
	epsilon 0.785845
	b 0.620641
	m 0.961614
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 132 Probability 0.002
	epsilon 0.892249
	b 0.509375
	m 1.2217
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 133 Probability 0.002
	epsilon 0.937532
	b 0.693072
	m 1.02007
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 134 Probability 0.002
	epsilon 0.766509
	b 0.523233
	m 1.01792
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 135 Probability 0.002
	epsilon 0.781036
	b 0.578633
	m 1.1894
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 136 Probability 0.002
	epsilon 0.923411
	b 0.641497
	m 1.24565
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 137 Probability 0.002
	epsilon 0.805453
	b 0.521355
	m 0.912018
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 138 Probability 0.002
	epsilon 0.911484
	b 0.600806
	m 0.927792
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 139 Probability 0.002
	epsilon 0.810905
	b 0.580982
	m 1.06202
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 140 Probability 0.002
	epsilon 0.859918
	b 0.524046
	m 0.967469
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 141 Probability 0.002
	epsilon 0.880974
	b 0.667924
	m 1.11158
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 142 Probability 0.002
	epsilon 0.761342
	b 0.519434
	m 1.22966
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 143 Probability 0.002
	epsilon 0.889208
	b 0.560801
	m 1.1879
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 144 Probability 0.002
	epsilon 0.75809
	b 0.607327
	m 1.14589
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
