stoch file 
scenario 1 Probability 0.00133333
	epsilon 0.913404
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 16 Probability 0.00133333
	epsilon 0.783237
	b 0.565102
	m 1.12458
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 17 Probability 0.00133333
	epsilon 0.763322
	b 0.649604
	m 1.19233
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 18 Probability 0.00133333
	epsilon 0.788944
	b 0.68784
	m 0.813579
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 19 Probability 0.00133333
	epsilon 0.896963
	b 0.556302
	m 1.00586
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 20 Probability 0.00133333
	epsilon 0.753527
	b 0.594827
	m 0.779684
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 21 Probability 0.00133333
	epsilon 0.818404
	b 0.526577
	m 0.920612
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 22 Probability 0.00133333
	epsilon 0.784497
	b 0.543008
	m 1.24512
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 23 Probability 0.00133333
	epsilon 0.894552
	b 0.673946
	m 0.75725
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 24 Probability 0.00133333
	epsilon 0.804168
	b 0.643325
	m 1.17684
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 25 Probability 0.00133333
	epsilon 0.815658
	b 0.548258
	m 1.12606
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 26 Probability 0.00133333
	epsilon 0.825633
	b 0.617404
	m 0.868188
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 27 Probability 0.00133333
	epsilon 0.780058
	b 0.579629
	m 0.938605
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 28 Probability 0.00133333
	epsilon 0.767161
	b 0.545317
	m 0.918052
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 29 Probability 0.00133333
	epsilon 0.848111
	b 0.583985
	m 0.954265
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 30 Probability 0.00133333
	epsilon 0.874289
	b 0.530621
	m 1.1509
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 31 Probability 0.00133333
	epsilon 0.773345
	b 0.661247
	m 0.947138
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 32 Probability 0.00133333
	epsilon 0.887205
	b 0.561225
	m 1.02548
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 33 Probability 0.00133333
	epsilon 0.938533
	b 0.576285
	m 1.00993
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 34 Probability 0.00133333
	epsilon 0.778016
	b 0.521689
	m 0.858838
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 35 Probability 0.00133333
	epsilon 0.768576
	b 0.664341
	m 1.19385
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 36 Probability 0.00133333
	epsilon 0.829823
	b 0.618676
	m 1.21025
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 37 Probability 0.00133333
	epsilon 0.83778
	b 0.572893
	m 1.19826
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 38 Probability 0.00133333
	epsilon 0.907485
	b 0.537204
	m 0.751647
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 39 Probability 0.00133333
	epsilon 0.813193
	b 0.629874
	m 1.14978
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 40 Probability 0.00133333
	epsilon 0.914894
	b 0.676911
	m 1.04279
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 41 Probability 0.00133333
	epsilon 0.855402
	b 0.546173
	m 0.772016
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 42 Probability 0.00133333
	epsilon 0.939275
	b 0.5908
	m 1.24895
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 43 Probability 0.00133333
	epsilon 0.812875
	b 0.697447
	m 1.06124
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 44 Probability 0.00133333
	epsilon 0.893575
	b 0.588416
	m 1.11301
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 45 Probability 0.00133333
	epsilon 0.829853
	b 0.601625
	m 0.775935
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 46 Probability 0.00133333
	epsilon 0.912482
	b 0.503631
	m 1.13109
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 47 Probability 0.00133333
	epsilon 0.819693
	b 0.635111
	m 1.00013
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 48 Probability 0.00133333
	epsilon 0.75395
	b 0.635401
	m 1.03252
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 49 Probability 0.00133333
	epsilon 0.861296
	b 0.643552
	m 1.0251
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 50 Probability 0.00133333
	epsilon 0.852191
	b 0.567212
	m 1.01706
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 51 Probability 0.00133333
	epsilon 0.857583
	b 0.550446
	m 1.17293
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 52 Probability 0.00133333
	epsilon 0.818379
	b 0.680396
	m 0.896477
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 53 Probability 0.00133333
	epsilon 0.775618
	b 0.660016
	m 1.1135
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 54 Probability 0.00133333
	epsilon 0.901206
	b 0.551468
	m 1.06697
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 55 Probability 0.00133333
	epsilon 0.850566
	b 0.656599
	m 1.03644
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 56 Probability 0.00133333
	epsilon 0.754046
	b 0.533505
	m 0.981206
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 57 Probability 0.00133333
	epsilon 0.916656
	b 0.604699
	m 0.868963
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 58 Probability 0.00133333
	epsilon 0.901911
	b 0.662289
	m 1.00474
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 59 Probability 0.00133333
	epsilon 0.831915
	b 0.544624
	m 1.15518
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 60 Probability 0.00133333
	epsilon 0.891881
	b 0.691612
	m 1.16026
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 61 Probability 0.00133333
	epsilon 0.916912
	b 0.658405
	m 0.915047
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 62 Probability 0.00133333
	epsilon 0.766656
	b 0.543191
	m 1.1933
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 63 Probability 0.00133333
	epsilon 0.868543
	b 0.675324
	m 0.932543
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 64 Probability 0.00133333
	epsilon 0.918582
	b 0.582952
	m 1.02121
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 65 Probability 0.00133333
	epsilon 0.815718
	b 0.631345
	m 0.96555
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 66 Probability 0.00133333
	epsilon 0.828371
	b 0.591437
	m 0.769861
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 67 Probability 0.00133333
	epsilon 0.898716
	b 0.558752
	m 0.900235
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 68 Probability 0.00133333
	epsilon 0.786578
	b 0.607215
	m 0.977727
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 69 Probability 0.00133333
	epsilon 0.830032
	b 0.539084
	m 0.897168
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 70 Probability 0.00133333
	epsilon 0.882066
	b 0.502488
	m 0.963766
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 71 Probability 0.00133333
	epsilon 0.866831
	b 0.589476
	m 0.756322
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 72 Probability 0.00133333
	epsilon 0.777928
	b 0.54759
	m 1.24408
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 73 Probability 0.00133333
	epsilon 0.852948
	b 0.524163
	m 0.816123
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 74 Probability 0.00133333
	epsilon 0.8198
	b 0.571458
	m 1.24445
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 75 Probability 0.00133333
	epsilon 0.885262
	b 0.604182
	m 0.862144
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 76 Probability 0.00133333
	epsilon 0.916644
	b 0.563074
	m 1.2098
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 77 Probability 0.00133333
	epsilon 0.890783
	b 0.658498
	m 1.1234
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 78 Probability 0.00133333
	epsilon 0.882424
	b 0.667324
	m 0.972629
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 79 Probability 0.00133333
	epsilon 0.84156
	b 0.563215
	m 0.882617
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 80 Probability 0.00133333
	epsilon 0.823069
	b 0.592578
	m 0.986721
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 81 Probability 0.00133333
	epsilon 0.864099
	b 0.661574
	m 0.893492
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 82 Probability 0.00133333
	epsilon 0.828942
	b 0.570147
	m 1.11985
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 83 Probability 0.00133333
	epsilon 0.835093
	b 0.597077
	m 1.21679
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 84 Probability 0.00133333
	epsilon 0.847819
	b 0.540588
	m 1.02752
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 85 Probability 0.00133333
	epsilon 0.823416
	b 0.535147
	m 1.20752
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 86 Probability 0.00133333
	epsilon 0.769781
	b 0.679189
	m 1.07006
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 87 Probability 0.00133333
	epsilon 0.901757
	b 0.53204
	m 1.08476
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 88 Probability 0.00133333
	epsilon 0.926085
	b 0.618371
	m 0.919677
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 89 Probability 0.00133333
	epsilon 0.80348
	b 0.52301
	m 1.18136
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 90 Probability 0.00133333
	epsilon 0.892021
	b 0.541387
	m 1.24846
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 91 Probability 0.00133333
	epsilon 0.922442
	b 0.541161
	m 1.04811
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 92 Probability 0.00133333
	epsilon 0.798273
	b 0.608772
	m 0.987196
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 93 Probability 0.00133333
	epsilon 0.750263
	b 0.603273
	m 0.956963
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 94 Probability 0.00133333
	epsilon 0.945477
	b 0.600781
	m 1.21883
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 95 Probability 0.00133333
	epsilon 0.805343
	b 0.623808
	m 0.84338
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 96 Probability 0.00133333
	epsilon 0.89789
	b 0.650779
	m 1.02579
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 97 Probability 0.00133333
	epsilon 0.902101
	b 0.624492
	m 1.12553
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 98 Probability 0.00133333
	epsilon 0.946818
	b 0.58972
	m 0.992637
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 99 Probability 0.00133333
	epsilon 0.865433
	b 0.653979
	m 0.9975
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 100 Probability 0.00133333
	epsilon 0.810896
	b 0.576056
	m 0.848019
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 101 Probability 0.00133333
	epsilon 0.81806
	b 0.581402
	m 1.00168
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 102 Probability 0.00133333
	epsilon 0.949978
	b 0.537009
	m 0.877613
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 103 Probability 0.00133333
	epsilon 0.790178
	b 0.610337
	m 0.987236
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 104 Probability 0.00133333
	epsilon 0.861245
	b 0.55499
	m 1.08627
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 105 Probability 0.00133333
	epsilon 0.834688
	b 0.659844
	m 1.19541
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 106 Probability 0.00133333
	epsilon 0.903686
	b 0.506912
	m 1.06569
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 107 Probability 0.00133333
	epsilon 0.942186
	b 0.600483
	m 1.01884
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 108 Probability 0.00133333
	epsilon 0.830371
	b 0.594004
	m 1.13623
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 109 Probability 0.00133333
	epsilon 0.888623
	b 0.608181
	m 0.784752
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 110 Probability 0.00133333
	epsilon 0.840024
	b 0.602219
	m 1.18178
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 111 Probability 0.00133333
	epsilon 0.863868
	b 0.548243
	m 1.21681
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 112 Probability 0.00133333
	epsilon 0.888407
	b 0.687979
	m 1.1466
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 113 Probability 0.00133333
	epsilon 0.891133
	b 0.530597
	m 1.07018
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 114 Probability 0.00133333
	epsilon 0.793894
	b 0.674388
	m 1.20581
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 115 Probability 0.00133333
	epsilon 0.839225
	b 0.611061
	m 0.877725
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 116 Probability 0.00133333
	epsilon 0.910055
	b 0.675648
	m 0.989975
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 117 Probability 0.00133333
	epsilon 0.862371
	b 0.681211
	m 0.795681
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 118 Probability 0.00133333
	epsilon 0.845563
	b 0.596218
	m 0.890921
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 119 Probability 0.00133333
	epsilon 0.811067
	b 0.600864
	m 0.905734
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 120 Probability 0.00133333
	epsilon 0.816673
	b 0.591051
	m 0.875111
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 121 Probability 0.00133333
	epsilon 0.807111
	b 0.570876
	m 0.983409
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 122 Probability 0.00133333
	epsilon 0.86242
	b 0.546325
	m 1.18386
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 123 Probability 0.00133333
	epsilon 0.865269
	b 0.549979
	m 0.960016
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 124 Probability 0.00133333
	epsilon 0.880576
	b 0.648443
	m 1.14014
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 125 Probability 0.00133333
	epsilon 0.823229
	b 0.584503
	m 0.93643
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 126 Probability 0.00133333
	epsilon 0.833158
	b 0.518954
	m 0.958219
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 127 Probability 0.00133333
	epsilon 0.86144
	b 0.606953
	m 0.910505
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 128 Probability 0.00133333
	epsilon 0.93851
	b 0.508981
	m 0.962643
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 129 Probability 0.00133333
	epsilon 0.889145
	b 0.678031
	m 0.999488
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 130 Probability 0.00133333
	epsilon 0.838032
	b 0.608556
	m 0.948351
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 131 Probability 0.00133333
	epsilon 0.884523
	b 0.573734
	m 1.15483
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 132 Probability 0.00133333
	epsilon 0.778342
	b 0.507614
	m 1.15061
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 133 Probability 0.00133333
	epsilon 0.915146
	b 0.619236
	m 1.07061
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 134 Probability 0.00133333
	epsilon 0.865636
	b 0.518672
	m 0.92356
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 135 Probability 0.00133333
	epsilon 0.869748
	b 0.621201
	m 0.920957
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 136 Probability 0.00133333
	epsilon 0.839575
	b 0.552748
	m 0.845781
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 137 Probability 0.00133333
	epsilon 0.818763
	b 0.555038
	m 1.05924
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 138 Probability 0.00133333
	epsilon 0.825137
	b 0.602013
	m 1.00073
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 139 Probability 0.00133333
	epsilon 0.942317
	b 0.583799
	m 1.0342
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 140 Probability 0.00133333
	epsilon 0.908493
	b 0.622588
	m 0.792639
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 141 Probability 0.00133333
	epsilon 0.773575
	b 0.552395
	m 1.01944
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
