stoch file 
scenario 1 Probability 0.001
	epsilon 0.860151
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 36 Probability 0.001
	epsilon 0.79431
	b 0.562653
	m 1.03722
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 37 Probability 0.001
	epsilon 0.857867
	b 0.663031
	m 1.02058
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 38 Probability 0.001
	epsilon 0.838413
	b 0.636047
	m 0.899825
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 39 Probability 0.001
	epsilon 0.884717
	b 0.569063
	m 1.04568
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 40 Probability 0.001
	epsilon 0.769447
	b 0.63856
	m 1.04811
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 41 Probability 0.001
	epsilon 0.837404
	b 0.54354
	m 0.964743
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 42 Probability 0.001
	epsilon 0.774378
	b 0.585718
	m 1.00978
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 43 Probability 0.001
	epsilon 0.891354
	b 0.560715
	m 1.22804
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 44 Probability 0.001
	epsilon 0.895159
	b 0.510404
	m 1.01617
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 45 Probability 0.001
	epsilon 0.850542
	b 0.544889
	m 1.1763
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 46 Probability 0.001
	epsilon 0.927393
	b 0.549863
	m 0.927058
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 47 Probability 0.001
	epsilon 0.865436
	b 0.542635
	m 0.98224
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 48 Probability 0.001
	epsilon 0.861525
	b 0.621492
	m 0.924222
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 49 Probability 0.001
	epsilon 0.931162
	b 0.633387
	m 1.04307
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 50 Probability 0.001
	epsilon 0.753822
	b 0.567601
	m 1.19528
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 51 Probability 0.001
	epsilon 0.828432
	b 0.696818
	m 0.94806
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 52 Probability 0.001
	epsilon 0.803931
	b 0.606747
	m 1.04657
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 53 Probability 0.001
	epsilon 0.863413
	b 0.676478
	m 0.843437
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 54 Probability 0.001
	epsilon 0.857156
	b 0.640609
	m 1.05343
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 55 Probability 0.001
	epsilon 0.925395
	b 0.64128
	m 0.953779
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 56 Probability 0.001
	epsilon 0.810189
	b 0.591653
	m 1.08584
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 57 Probability 0.001
	epsilon 0.910323
	b 0.658154
	m 1.19631
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 58 Probability 0.001
	epsilon 0.807784
	b 0.619718
	m 0.887928
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 59 Probability 0.001
	epsilon 0.876919
	b 0.659009
	m 0.956382
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 60 Probability 0.001
	epsilon 0.839028
	b 0.569677
	m 1.01002
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 61 Probability 0.001
	epsilon 0.91715
	b 0.606077
	m 1.00152
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 62 Probability 0.001
	epsilon 0.813549
	b 0.626496
	m 0.964523
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 63 Probability 0.001
	epsilon 0.871898
	b 0.595023
	m 0.961355
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 64 Probability 0.001
	epsilon 0.878116
	b 0.582243
	m 0.857843
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 65 Probability 0.001
	epsilon 0.838888
	b 0.528541
	m 1.16814
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 66 Probability 0.001
	epsilon 0.925707
	b 0.604878
	m 1.02515
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 67 Probability 0.001
	epsilon 0.874601
	b 0.642701
	m 1.02217
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 68 Probability 0.001
	epsilon 0.873179
	b 0.565998
	m 1.15388
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 69 Probability 0.001
	epsilon 0.809318
	b 0.534573
	m 0.8028
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 70 Probability 0.001
	epsilon 0.906015
	b 0.522189
	m 0.880398
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 71 Probability 0.001
	epsilon 0.800064
	b 0.591769
	m 1.03205
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 72 Probability 0.001
	epsilon 0.763669
	b 0.668231
	m 1.12973
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 73 Probability 0.001
	epsilon 0.845247
	b 0.54177
	m 0.95389
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 74 Probability 0.001
	epsilon 0.879242
	b 0.573583
	m 1.05191
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 75 Probability 0.001
	epsilon 0.824047
	b 0.596057
	m 0.940722
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 76 Probability 0.001
	epsilon 0.834471
	b 0.693553
	m 0.96534
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 77 Probability 0.001
	epsilon 0.754982
	b 0.507214
	m 1.14438
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 78 Probability 0.001
	epsilon 0.755375
	b 0.613987
	m 1.00732
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 79 Probability 0.001
	epsilon 0.833479
	b 0.512644
	m 1.01824
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 80 Probability 0.001
	epsilon 0.825905
	b 0.550064
	m 1.06256
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 81 Probability 0.001
	epsilon 0.900551
	b 0.69346
	m 1.16071
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 82 Probability 0.001
	epsilon 0.861903
	b 0.56666
	m 0.990054
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 83 Probability 0.001
	epsilon 0.782209
	b 0.52443
	m 1.00605
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 84 Probability 0.001
	epsilon 0.845891
	b 0.647163
	m 0.844548
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 85 Probability 0.001
	epsilon 0.903337
	b 0.598871
	m 0.994578
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 86 Probability 0.001
	epsilon 0.768947
	b 0.560765
	m 1.03387
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 87 Probability 0.001
	epsilon 0.784185
	b 0.598422
	m 1.0857
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 88 Probability 0.001
	epsilon 0.871383
	b 0.601435
	m 0.853891
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 89 Probability 0.001
	epsilon 0.845643
	b 0.51205
	m 0.932943
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 90 Probability 0.001
	epsilon 0.844881
	b 0.606451
	m 0.85791
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 91 Probability 0.001
	epsilon 0.908394
	b 0.525303
	m 1.09412
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 92 Probability 0.001
	epsilon 0.852901
	b 0.60918
	m 0.774077
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 93 Probability 0.001
	epsilon 0.759586
	b 0.598834
	m 1.12649
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 94 Probability 0.001
	epsilon 0.792651
	b 0.620648
	m 1.16454
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 95 Probability 0.001
	epsilon 0.768079
	b 0.593347
	m 1.2021
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 96 Probability 0.001
	epsilon 0.894786
	b 0.5467
	m 1.21704
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 97 Probability 0.001
	epsilon 0.825086
	b 0.60916
	m 0.922605
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 98 Probability 0.001
	epsilon 0.873847
	b 0.583594
	m 1.10303
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 99 Probability 0.001
	epsilon 0.879853
	b 0.657544
	m 0.78192
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 100 Probability 0.001
	epsilon 0.873831
	b 0.636411
	m 0.827026
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 101 Probability 0.001
	epsilon 0.776976
	b 0.652678
	m 0.974098
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 102 Probability 0.001
	epsilon 0.847788
	b 0.580974
	m 0.969916
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 103 Probability 0.001
	epsilon 0.935991
	b 0.519461
	m 1.0575
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 104 Probability 0.001
	epsilon 0.781793
	b 0.678377
	m 1.087
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 105 Probability 0.001
	epsilon 0.850315
	b 0.634011
	m 0.857668
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 106 Probability 0.001
	epsilon 0.862085
	b 0.630551
	m 0.988181
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 107 Probability 0.001
	epsilon 0.796996
	b 0.624628
	m 0.778058
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 108 Probability 0.001
	epsilon 0.791835
	b 0.631663
	m 1.0966
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 109 Probability 0.001
	epsilon 0.880754
	b 0.6669
	m 1.23181
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 110 Probability 0.001
	epsilon 0.754926
	b 0.595815
	m 0.863386
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 111 Probability 0.001
	epsilon 0.808341
	b 0.562963
	m 1.20551
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 112 Probability 0.001
	epsilon 0.804563
	b 0.549003
	m 0.970938
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 113 Probability 0.001
	epsilon 0.873967
	b 0.585732
	m 1.01693
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 114 Probability 0.001
	epsilon 0.900344
	b 0.644214
	m 0.869285
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 115 Probability 0.001
	epsilon 0.827676
	b 0.537198
	m 0.932653
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 116 Probability 0.001
	epsilon 0.905994
	b 0.677281
	m 0.864306
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 117 Probability 0.001
	epsilon 0.783303
	b 0.534208
	m 0.80098
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 118 Probability 0.001
	epsilon 0.902963
	b 0.614314
	m 1.14101
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 119 Probability 0.001
	epsilon 0.826041
	b 0.541803
	m 0.938829
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 120 Probability 0.001
	epsilon 0.894819
	b 0.588588
	m 0.966808
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 121 Probability 0.001
	epsilon 0.88226
	b 0.596942
	m 1.06691
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 122 Probability 0.001
	epsilon 0.865536
	b 0.601312
	m 1.12005
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 123 Probability 0.001
	epsilon 0.798186
	b 0.667425
	m 1.12281
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 124 Probability 0.001
	epsilon 0.842932
	b 0.632053
	m 1.1646
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 125 Probability 0.001
	epsilon 0.869648
	b 0.547585
	m 1.09372
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 126 Probability 0.001
	epsilon 0.772036
	b 0.601811
	m 0.984734
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 127 Probability 0.001
	epsilon 0.899134
	b 0.6159
	m 1.0114
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 128 Probability 0.001
	epsilon 0.858304
	b 0.506026
	m 0.978252
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 129 Probability 0.001
	epsilon 0.834674
	b 0.587483
	m 0.89688
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 130 Probability 0.001
	epsilon 0.754729
	b 0.612206
	m 0.844235
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 131 Probability 0.001
	epsilon 0.767293
	b 0.565963
	m 1.21322
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 132 Probability 0.001
	epsilon 0.870334
	b 0.683126
	m 1.1151
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 133 Probability 0.001
	epsilon 0.812747
	b 0.5841
	m 1.20482
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 134 Probability 0.001
	epsilon 0.911445
	b 0.52381
	m 0.918475
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 135 Probability 0.001
	epsilon 0.852066
	b 0.522156
	m 1.02704
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 136 Probability 0.001
	epsilon 0.815714
	b 0.505979
	m 0.752675
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 137 Probability 0.001
	epsilon 0.790671
	b 0.569833
	m 1.20738
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 138 Probability 0.001
	epsilon 0.828602
	b 0.64393
	m 1.04716
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 139 Probability 0.001
	epsilon 0.851296
	b 0.619004
	m 0.799844
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 140 Probability 0.001
	epsilon 0.90654
	b 0.659015
	m 1.02132
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 141 Probability 0.001
	epsilon 0.824217
	b 0.619407
	m 1.16019
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 142 Probability 0.001
	epsilon 0.930936
	b 0.67291
	m 0.919572
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 143 Probability 0.001
	epsilon 0.790195
	b 0.52704
	m 1.1034
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 144 Probability 0.001
	epsilon 0.793734
	b 0.581277
	m 1.02552
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
