stoch file 
scenario 1 Probability 0.002
	epsilon 0.890637
	Bold 1.3
scenario 12 Probability 0.002
	epsilon 0.799003
	b 0.528473
	m 0.87679
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 13 Probability 0.002
	epsilon 0.828549
	b 0.548616
	m 0.995597
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 14 Probability 0.002
	epsilon 0.848923
	b 0.62987
	m 1.05326
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 15 Probability 0.002
	epsilon 0.839174
	b 0.563325
	m 0.948351
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 16 Probability 0.002
	epsilon 0.783208
	b 0.59263
	m 1.06232
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 17 Probability 0.002
	epsilon 0.785129
	b 0.606953
	m 1.22401
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 18 Probability 0.002
	epsilon 0.833038
	b 0.599921
	m 0.809166
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 19 Probability 0.002
	epsilon 0.824722
	b 0.693818
	m 1.13375
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 20 Probability 0.002
	epsilon 0.751561
	b 0.574949
	m 1.15832
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 21 Probability 0.002
	epsilon 0.827683
	b 0.546928
	m 0.989728
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 22 Probability 0.002
	epsilon 0.897796
	b 0.593575
	m 0.950276
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 23 Probability 0.002
	epsilon 0.883912
	b 0.589717
	m 1.18847
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 24 Probability 0.002
	epsilon 0.948112
	b 0.633673
	m 0.966869
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 25 Probability 0.002
	epsilon 0.905487
	b 0.642865
	m 1.13052
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 26 Probability 0.002
	epsilon 0.823436
	b 0.594936
	m 1.04613
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 27 Probability 0.002
	epsilon 0.833741
	b 0.649609
	m 1.07346
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 28 Probability 0.002
	epsilon 0.780432
	b 0.566796
	m 0.957813
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 29 Probability 0.002
	epsilon 0.914509
	b 0.582505
	m 1.08667
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 30 Probability 0.002
	epsilon 0.780125
	b 0.571754
	m 0.819381
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 31 Probability 0.002
	epsilon 0.912934
	b 0.538216
	m 0.914447
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 32 Probability 0.002
	epsilon 0.822416
	b 0.576683
	m 0.96706
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 33 Probability 0.002
	epsilon 0.928271
	b 0.580174
	m 1.11932
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 34 Probability 0.002
	epsilon 0.889774
	b 0.6669
	m 1.04419
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 35 Probability 0.002
	epsilon 0.84165
	b 0.528504
	m 0.958751
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 36 Probability 0.002
	epsilon 0.88357
	b 0.57654
	m 1.05624
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 37 Probability 0.002
	epsilon 0.891206
	b 0.591251
	m 0.880349
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 38 Probability 0.002
	epsilon 0.78373
	b 0.632746
	m 1.08943
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 39 Probability 0.002
	epsilon 0.79142
	b 0.600382
	m 0.921177
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 40 Probability 0.002
	epsilon 0.774039
	b 0.525251
	m 1.02694
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 41 Probability 0.002
	epsilon 0.837877
	b 0.561274
	m 1.00225
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 42 Probability 0.002
	epsilon 0.852722
	b 0.549631
	m 1.06961
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 43 Probability 0.002
	epsilon 0.823029
	b 0.603551
	m 1.02686
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 44 Probability 0.002
	epsilon 0.802915
	b 0.608079
	m 0.941957
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 45 Probability 0.002
	epsilon 0.805781
	b 0.567199
	m 0.868834
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 46 Probability 0.002
	epsilon 0.934666
	b 0.669501
	m 0.810407
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 47 Probability 0.002
	epsilon 0.905498
	b 0.608862
	m 0.841503
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 48 Probability 0.002
	epsilon 0.825266
	b 0.599596
	m 0.998999
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 49 Probability 0.002
	epsilon 0.831523
	b 0.534626
	m 1.09914
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 50 Probability 0.002
	epsilon 0.832807
	b 0.640111
	m 0.773115
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 51 Probability 0.002
	epsilon 0.752819
	b 0.514921
	m 1.05479
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 52 Probability 0.002
	epsilon 0.880142
	b 0.568052
	m 0.961249
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 53 Probability 0.002
	epsilon 0.82415
	b 0.621985
	m 1.04127
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 54 Probability 0.002
	epsilon 0.809761
	b 0.611782
	m 0.82026
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 55 Probability 0.002
	epsilon 0.868396
	b 0.589215
	m 1.23466
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 56 Probability 0.002
	epsilon 0.860707
	b 0.553271
	m 1.12424
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 57 Probability 0.002
	epsilon 0.810471
	b 0.627435
	m 0.875412
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 58 Probability 0.002
	epsilon 0.901405
	b 0.589269
	m 0.900098
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 59 Probability 0.002
	epsilon 0.810012
	b 0.586566
	m 1.22838
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 60 Probability 0.002
	epsilon 0.894967
	b 0.617103
	m 1.20072
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 61 Probability 0.002
	epsilon 0.774987
	b 0.563105
	m 0.945189
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 62 Probability 0.002
	epsilon 0.88132
	b 0.521395
	m 1.1991
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 63 Probability 0.002
	epsilon 0.790732
	b 0.607006
	m 1.10181
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 64 Probability 0.002
	epsilon 0.82011
	b 0.520797
	m 1.20109
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 65 Probability 0.002
	epsilon 0.814211
	b 0.567259
	m 0.881663
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 66 Probability 0.002
	epsilon 0.823001
	b 0.659944
	m 1.16922
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 67 Probability 0.002
	epsilon 0.815473
	b 0.654393
	m 1.221
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 68 Probability 0.002
	epsilon 0.84993
	b 0.622065
	m 1.04163
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 69 Probability 0.002
	epsilon 0.85421
	b 0.561772
	m 0.978917
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 70 Probability 0.002
	epsilon 0.892687
	b 0.685912
	m 0.9945
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 71 Probability 0.002
	epsilon 0.79055
	b 0.672606
	m 1.10303
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 72 Probability 0.002
	epsilon 0.808091
	b 0.594492
	m 0.982756
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 73 Probability 0.002
	epsilon 0.941308
	b 0.682393
	m 1.00465
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 74 Probability 0.002
	epsilon 0.827691
	b 0.682728
	m 1.02037
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 75 Probability 0.002
	epsilon 0.764992
	b 0.540632
	m 0.875877
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 76 Probability 0.002
	epsilon 0.896724
	b 0.631308
	m 0.884343
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 77 Probability 0.002
	epsilon 0.806623
	b 0.618518
	m 1.06118
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 78 Probability 0.002
	epsilon 0.840078
	b 0.575039
	m 0.944932
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 79 Probability 0.002
	epsilon 0.894129
	b 0.509623
	m 1.08537
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 80 Probability 0.002
	epsilon 0.8674
	b 0.549888
	m 0.939043
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 81 Probability 0.002
	epsilon 0.90829
	b 0.504982
	m 1.01085
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 82 Probability 0.002
	epsilon 0.875275
	b 0.595138
	m 0.778779
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 83 Probability 0.002
	epsilon 0.78563
	b 0.547497
	m 0.762769
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 84 Probability 0.002
	epsilon 0.805724
	b 0.605395
	m 0.780915
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 85 Probability 0.002
	epsilon 0.884544
	b 0.630142
	m 1.16921
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 86 Probability 0.002
	epsilon 0.885715
	b 0.587508
	m 0.954128
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 87 Probability 0.002
	epsilon 0.778135
	b 0.588399
	m 1.0946
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 88 Probability 0.002
	epsilon 0.833396
	b 0.58843
	m 1.07037
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 89 Probability 0.002
	epsilon 0.875814
	b 0.578144
	m 0.846007
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 90 Probability 0.002
	epsilon 0.801512
	b 0.579479
	m 0.966232
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 91 Probability 0.002
	epsilon 0.823885
	b 0.536751
	m 1.2177
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 92 Probability 0.002
	epsilon 0.881802
	b 0.613375
	m 1.01352
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 93 Probability 0.002
	epsilon 0.895432
	b 0.636341
	m 1.06796
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 94 Probability 0.002
	epsilon 0.882953
	b 0.671921
	m 0.961916
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 95 Probability 0.002
	epsilon 0.762578
	b 0.601973
	m 0.929497
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 96 Probability 0.002
	epsilon 0.859589
	b 0.680621
	m 0.886503
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 97 Probability 0.002
	epsilon 0.901844
	b 0.557965
	m 1.14689
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 98 Probability 0.002
	epsilon 0.75395
	b 0.58714
	m 1.15278
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 99 Probability 0.002
	epsilon 0.894271
	b 0.551567
	m 1.05565
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 100 Probability 0.002
	epsilon 0.789051
	b 0.574886
	m 0.986077
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 101 Probability 0.002
	epsilon 0.869229
	b 0.575831
	m 0.762197
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 102 Probability 0.002
	epsilon 0.943569
	b 0.634929
	m 0.95718
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 103 Probability 0.002
	epsilon 0.771689
	b 0.607587
	m 0.975305
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 104 Probability 0.002
	epsilon 0.866126
	b 0.648756
	m 0.771103
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 105 Probability 0.002
	epsilon 0.834766
	b 0.690188
	m 1.00102
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 106 Probability 0.002
	epsilon 0.940173
	b 0.663889
	m 0.995923
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 107 Probability 0.002
	epsilon 0.913479
	b 0.636886
	m 1.08046
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 108 Probability 0.002
	epsilon 0.926681
	b 0.67617
	m 0.984491
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 109 Probability 0.002
	epsilon 0.874106
	b 0.692501
	m 1.06695
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 110 Probability 0.002
	epsilon 0.901491
	b 0.540936
	m 0.751235
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 111 Probability 0.002
	epsilon 0.764785
	b 0.652286
	m 1.19289
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 112 Probability 0.002
	epsilon 0.863291
	b 0.519686
	m 0.813306
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 113 Probability 0.002
	epsilon 0.87829
	b 0.504618
	m 1.06699
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 114 Probability 0.002
	epsilon 0.926235
	b 0.537944
	m 0.862752
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 115 Probability 0.002
	epsilon 0.794507
	b 0.631881
	m 0.971777
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 116 Probability 0.002
	epsilon 0.805381
	b 0.604568
	m 1.01074
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 117 Probability 0.002
	epsilon 0.885946
	b 0.641146
	m 0.788567
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 118 Probability 0.002
	epsilon 0.784073
	b 0.62194
	m 1.09067
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 119 Probability 0.002
	epsilon 0.811982
	b 0.699795
	m 1.09996
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 120 Probability 0.002
	epsilon 0.873916
	b 0.516297
	m 1.23264
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 121 Probability 0.002
	epsilon 0.89709
	b 0.68056
	m 0.976858
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 122 Probability 0.002
	epsilon 0.927592
	b 0.533285
	m 0.875513
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 123 Probability 0.002
	epsilon 0.881287
	b 0.579258
	m 1.15385
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 124 Probability 0.002
	epsilon 0.860398
	b 0.628448
	m 0.967799
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 125 Probability 0.002
	epsilon 0.891525
	b 0.571568
	m 0.97199
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 126 Probability 0.002
	epsilon 0.929682
	b 0.557775
	m 1.16643
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 127 Probability 0.002
	epsilon 0.854223
	b 0.566113
	m 0.780584
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 128 Probability 0.002
	epsilon 0.79814
	b 0.661897
	m 0.996102
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 129 Probability 0.002
	epsilon 0.848341
	b 0.668558
	m 1.10639
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 130 Probability 0.002
	epsilon 0.835241
	b 0.624079
	m 0.767184
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 131 Probability 0.002
	epsilon 0.896535
	b 0.522752
	m 1.1298
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 132 Probability 0.002
	epsilon 0.853598
	b 0.65289
	m 0.91601
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 133 Probability 0.002
	epsilon 0.803091
	b 0.636253
	m 1.16466
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 134 Probability 0.002
	epsilon 0.842689
	b 0.567068
	m 1.0255
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 135 Probability 0.002
	epsilon 0.786601
	b 0.589127
	m 1.03776
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 136 Probability 0.002
	epsilon 0.824698
	b 0.594276
	m 1.20229
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 137 Probability 0.002
	epsilon 0.81589
	b 0.629308
	m 1.21191
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 138 Probability 0.002
	epsilon 0.908965
	b 0.55242
	m 1.02078
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 139 Probability 0.002
	epsilon 0.815352
	b 0.632121
	m 0.794868
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 140 Probability 0.002
	epsilon 0.930341
	b 0.599734
	m 0.917362
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 141 Probability 0.002
	epsilon 0.899785
	b 0.538375
	m 1.02345
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 142 Probability 0.002
	epsilon 0.786917
	b 0.577404
	m 0.898305
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 143 Probability 0.002
	epsilon 0.845394
	b 0.538352
	m 0.932543
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 144 Probability 0.002
	epsilon 0.770351
	b 0.599939
	m 0.937353
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
