stoch file 
scenario 1 Probability 0.00133333
	epsilon 0.89605
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 15 Probability 0.00133333
	epsilon 0.78409
	b 0.651537
	m 0.846924
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 16 Probability 0.00133333
	epsilon 0.762087
	b 0.618827
	m 1.23725
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 17 Probability 0.00133333
	epsilon 0.829089
	b 0.667647
	m 1.17698
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 18 Probability 0.00133333
	epsilon 0.925974
	b 0.678692
	m 0.938517
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 19 Probability 0.00133333
	epsilon 0.756843
	b 0.66993
	m 0.986657
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 20 Probability 0.00133333
	epsilon 0.91302
	b 0.602898
	m 0.803705
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 21 Probability 0.00133333
	epsilon 0.853924
	b 0.60734
	m 0.774773
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 22 Probability 0.00133333
	epsilon 0.928251
	b 0.642968
	m 1.09784
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 23 Probability 0.00133333
	epsilon 0.847971
	b 0.604086
	m 1.06568
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 24 Probability 0.00133333
	epsilon 0.911073
	b 0.565084
	m 0.912473
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 25 Probability 0.00133333
	epsilon 0.850901
	b 0.501904
	m 0.992849
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 26 Probability 0.00133333
	epsilon 0.854907
	b 0.661642
	m 0.950267
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 27 Probability 0.00133333
	epsilon 0.874363
	b 0.619975
	m 1.09825
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 28 Probability 0.00133333
	epsilon 0.889634
	b 0.598099
	m 1.20864
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 29 Probability 0.00133333
	epsilon 0.840576
	b 0.550711
	m 1.14293
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 30 Probability 0.00133333
	epsilon 0.882188
	b 0.597017
	m 1.22478
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 31 Probability 0.00133333
	epsilon 0.910378
	b 0.621841
	m 1.03897
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 32 Probability 0.00133333
	epsilon 0.878149
	b 0.521073
	m 1.02226
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 33 Probability 0.00133333
	epsilon 0.899659
	b 0.609969
	m 0.96625
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 34 Probability 0.00133333
	epsilon 0.839828
	b 0.675363
	m 1.08324
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 35 Probability 0.00133333
	epsilon 0.841709
	b 0.694358
	m 0.879486
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 36 Probability 0.00133333
	epsilon 0.870461
	b 0.69457
	m 1.0622
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 37 Probability 0.00133333
	epsilon 0.810053
	b 0.588334
	m 0.959119
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 38 Probability 0.00133333
	epsilon 0.834585
	b 0.588049
	m 1.01022
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 39 Probability 0.00133333
	epsilon 0.782629
	b 0.582094
	m 1.13245
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 40 Probability 0.00133333
	epsilon 0.931053
	b 0.624072
	m 1.08054
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 41 Probability 0.00133333
	epsilon 0.796507
	b 0.69605
	m 1.16507
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 42 Probability 0.00133333
	epsilon 0.807205
	b 0.68795
	m 1.09772
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 43 Probability 0.00133333
	epsilon 0.764792
	b 0.539129
	m 1.04281
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 44 Probability 0.00133333
	epsilon 0.921353
	b 0.579487
	m 1.01793
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 45 Probability 0.00133333
	epsilon 0.802876
	b 0.614797
	m 1.12988
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 46 Probability 0.00133333
	epsilon 0.919574
	b 0.564525
	m 0.968025
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 47 Probability 0.00133333
	epsilon 0.853188
	b 0.57215
	m 1.01014
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 48 Probability 0.00133333
	epsilon 0.941194
	b 0.584364
	m 1.16703
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 49 Probability 0.00133333
	epsilon 0.843168
	b 0.678224
	m 1.10988
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 50 Probability 0.00133333
	epsilon 0.878181
	b 0.534055
	m 1.07778
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 51 Probability 0.00133333
	epsilon 0.878724
	b 0.696138
	m 1.14377
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 52 Probability 0.00133333
	epsilon 0.90696
	b 0.62557
	m 0.793739
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 53 Probability 0.00133333
	epsilon 0.840442
	b 0.694397
	m 1.21953
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 54 Probability 0.00133333
	epsilon 0.834071
	b 0.589592
	m 1.00284
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 55 Probability 0.00133333
	epsilon 0.862454
	b 0.573189
	m 1.05503
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 56 Probability 0.00133333
	epsilon 0.866475
	b 0.698064
	m 0.990681
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 57 Probability 0.00133333
	epsilon 0.868063
	b 0.66588
	m 0.882909
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 58 Probability 0.00133333
	epsilon 0.794497
	b 0.638134
	m 1.05545
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 59 Probability 0.00133333
	epsilon 0.894157
	b 0.50383
	m 0.973801
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 60 Probability 0.00133333
	epsilon 0.853864
	b 0.511342
	m 0.988653
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 61 Probability 0.00133333
	epsilon 0.798804
	b 0.56043
	m 1.09411
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 62 Probability 0.00133333
	epsilon 0.923602
	b 0.640669
	m 1.03181
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 63 Probability 0.00133333
	epsilon 0.785723
	b 0.606246
	m 1.16027
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 64 Probability 0.00133333
	epsilon 0.869203
	b 0.659241
	m 1.02051
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 65 Probability 0.00133333
	epsilon 0.81832
	b 0.637134
	m 0.916639
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 66 Probability 0.00133333
	epsilon 0.944099
	b 0.577779
	m 0.989434
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 67 Probability 0.00133333
	epsilon 0.866824
	b 0.626588
	m 0.889738
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 68 Probability 0.00133333
	epsilon 0.766867
	b 0.632737
	m 0.820745
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 69 Probability 0.00133333
	epsilon 0.804177
	b 0.646778
	m 0.893971
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 70 Probability 0.00133333
	epsilon 0.82664
	b 0.684595
	m 1.23208
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 71 Probability 0.00133333
	epsilon 0.85401
	b 0.675434
	m 1.1516
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 72 Probability 0.00133333
	epsilon 0.90594
	b 0.589842
	m 1.00889
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 73 Probability 0.00133333
	epsilon 0.917288
	b 0.5746
	m 1.04093
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 74 Probability 0.00133333
	epsilon 0.853696
	b 0.63617
	m 0.768805
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 75 Probability 0.00133333
	epsilon 0.827695
	b 0.625416
	m 0.91838
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 76 Probability 0.00133333
	epsilon 0.859912
	b 0.682644
	m 1.00374
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 77 Probability 0.00133333
	epsilon 0.856682
	b 0.55531
	m 0.813402
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 78 Probability 0.00133333
	epsilon 0.873152
	b 0.64366
	m 0.936253
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 79 Probability 0.00133333
	epsilon 0.801666
	b 0.559633
	m 1.10818
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 80 Probability 0.00133333
	epsilon 0.843939
	b 0.619592
	m 0.85561
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 81 Probability 0.00133333
	epsilon 0.811184
	b 0.600551
	m 0.89098
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 82 Probability 0.00133333
	epsilon 0.845933
	b 0.647477
	m 1.11626
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 83 Probability 0.00133333
	epsilon 0.788228
	b 0.621966
	m 0.873281
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 84 Probability 0.00133333
	epsilon 0.815684
	b 0.590337
	m 0.969486
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 85 Probability 0.00133333
	epsilon 0.904662
	b 0.692601
	m 0.855596
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 86 Probability 0.00133333
	epsilon 0.845311
	b 0.596415
	m 0.810993
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 87 Probability 0.00133333
	epsilon 0.900152
	b 0.615622
	m 0.998308
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 88 Probability 0.00133333
	epsilon 0.826817
	b 0.628254
	m 0.772983
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 89 Probability 0.00133333
	epsilon 0.907523
	b 0.640953
	m 1.21149
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 90 Probability 0.00133333
	epsilon 0.922903
	b 0.608926
	m 0.801622
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 91 Probability 0.00133333
	epsilon 0.845888
	b 0.572279
	m 0.984888
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 92 Probability 0.00133333
	epsilon 0.892832
	b 0.68837
	m 0.974318
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 93 Probability 0.00133333
	epsilon 0.799424
	b 0.637462
	m 0.965795
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 94 Probability 0.00133333
	epsilon 0.86251
	b 0.600358
	m 0.862884
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 95 Probability 0.00133333
	epsilon 0.802425
	b 0.609599
	m 1.03653
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 96 Probability 0.00133333
	epsilon 0.856855
	b 0.625263
	m 1.10947
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 97 Probability 0.00133333
	epsilon 0.82729
	b 0.605247
	m 1.22457
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 98 Probability 0.00133333
	epsilon 0.794948
	b 0.686367
	m 1.17576
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 99 Probability 0.00133333
	epsilon 0.838946
	b 0.688718
	m 1.05211
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 100 Probability 0.00133333
	epsilon 0.858832
	b 0.576925
	m 0.789543
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 101 Probability 0.00133333
	epsilon 0.807518
	b 0.62385
	m 1.18148
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 102 Probability 0.00133333
	epsilon 0.829838
	b 0.609203
	m 1.12032
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 103 Probability 0.00133333
	epsilon 0.859865
	b 0.622317
	m 0.965471
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 104 Probability 0.00133333
	epsilon 0.881425
	b 0.581391
	m 0.990379
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 105 Probability 0.00133333
	epsilon 0.825129
	b 0.601948
	m 0.915369
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 106 Probability 0.00133333
	epsilon 0.802856
	b 0.578243
	m 1.045
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 107 Probability 0.00133333
	epsilon 0.943305
	b 0.60096
	m 0.97008
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 108 Probability 0.00133333
	epsilon 0.822953
	b 0.642533
	m 1.09851
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 109 Probability 0.00133333
	epsilon 0.935001
	b 0.63697
	m 0.825804
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 110 Probability 0.00133333
	epsilon 0.75799
	b 0.680902
	m 0.79814
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 111 Probability 0.00133333
	epsilon 0.872271
	b 0.552135
	m 1.12828
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 112 Probability 0.00133333
	epsilon 0.872618
	b 0.574083
	m 1.18621
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 113 Probability 0.00133333
	epsilon 0.813918
	b 0.645106
	m 1.20039
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 114 Probability 0.00133333
	epsilon 0.934275
	b 0.572267
	m 1.24502
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 115 Probability 0.00133333
	epsilon 0.828364
	b 0.622016
	m 0.951205
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 116 Probability 0.00133333
	epsilon 0.895881
	b 0.523961
	m 0.782741
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 117 Probability 0.00133333
	epsilon 0.88435
	b 0.670398
	m 1.01351
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 118 Probability 0.00133333
	epsilon 0.875322
	b 0.600312
	m 1.11381
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 119 Probability 0.00133333
	epsilon 0.894681
	b 0.530511
	m 1.12175
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 120 Probability 0.00133333
	epsilon 0.844701
	b 0.640586
	m 1.10272
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 121 Probability 0.00133333
	epsilon 0.889733
	b 0.659015
	m 1.11412
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 122 Probability 0.00133333
	epsilon 0.873244
	b 0.623491
	m 0.839771
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 123 Probability 0.00133333
	epsilon 0.897752
	b 0.555838
	m 1.08465
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 124 Probability 0.00133333
	epsilon 0.808313
	b 0.565865
	m 1.07098
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 125 Probability 0.00133333
	epsilon 0.861406
	b 0.578151
	m 0.97607
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 126 Probability 0.00133333
	epsilon 0.832825
	b 0.570233
	m 1.2196
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 127 Probability 0.00133333
	epsilon 0.837535
	b 0.531648
	m 0.988868
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 128 Probability 0.00133333
	epsilon 0.919795
	b 0.636486
	m 0.963006
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 129 Probability 0.00133333
	epsilon 0.890239
	b 0.602584
	m 0.917924
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 130 Probability 0.00133333
	epsilon 0.863441
	b 0.617066
	m 1.1081
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 131 Probability 0.00133333
	epsilon 0.84679
	b 0.613235
	m 1.20466
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 132 Probability 0.00133333
	epsilon 0.878525
	b 0.69315
	m 0.987123
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 133 Probability 0.00133333
	epsilon 0.813953
	b 0.564368
	m 0.932243
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 134 Probability 0.00133333
	epsilon 0.823073
	b 0.608291
	m 0.925819
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 135 Probability 0.00133333
	epsilon 0.756625
	b 0.648632
	m 0.87361
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 136 Probability 0.00133333
	epsilon 0.866008
	b 0.590267
	m 1.09703
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 137 Probability 0.00133333
	epsilon 0.94325
	b 0.648696
	m 1.08798
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 138 Probability 0.00133333
	epsilon 0.924845
	b 0.590364
	m 0.955663
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 139 Probability 0.00133333
	epsilon 0.873067
	b 0.620461
	m 0.899654
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 140 Probability 0.00133333
	epsilon 0.852456
	b 0.635059
	m 1.14795
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 141 Probability 0.00133333
	epsilon 0.805677
	b 0.629574
	m 0.940005
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
