stoch file 
scenario 1 Probability 0.002
	epsilon 0.919979
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 14 Probability 0.002
	epsilon 0.939746
	b 0.562786
	m 0.841647
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 15 Probability 0.002
	epsilon 0.80024
	b 0.650223
	m 1.10116
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 16 Probability 0.002
	epsilon 0.856607
	b 0.592179
	m 0.881516
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 17 Probability 0.002
	epsilon 0.843102
	b 0.649179
	m 0.976163
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 18 Probability 0.002
	epsilon 0.824584
	b 0.6446
	m 1.24048
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 19 Probability 0.002
	epsilon 0.856522
	b 0.6596
	m 1.21751
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 20 Probability 0.002
	epsilon 0.761623
	b 0.573508
	m 1.04403
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 21 Probability 0.002
	epsilon 0.865782
	b 0.593344
	m 1.02693
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 22 Probability 0.002
	epsilon 0.879734
	b 0.578836
	m 0.977777
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 23 Probability 0.002
	epsilon 0.917312
	b 0.590944
	m 1.21099
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 24 Probability 0.002
	epsilon 0.927453
	b 0.582513
	m 1.00661
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 25 Probability 0.002
	epsilon 0.84435
	b 0.61086
	m 1.18448
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 26 Probability 0.002
	epsilon 0.832894
	b 0.525836
	m 0.954357
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 27 Probability 0.002
	epsilon 0.788211
	b 0.566562
	m 0.944894
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 28 Probability 0.002
	epsilon 0.761334
	b 0.694703
	m 1.10452
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 29 Probability 0.002
	epsilon 0.835323
	b 0.565365
	m 0.84957
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 30 Probability 0.002
	epsilon 0.856142
	b 0.627079
	m 1.02121
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 31 Probability 0.002
	epsilon 0.780768
	b 0.683042
	m 0.961694
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 32 Probability 0.002
	epsilon 0.78015
	b 0.543331
	m 0.836403
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 33 Probability 0.002
	epsilon 0.89237
	b 0.610656
	m 0.867476
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 34 Probability 0.002
	epsilon 0.808081
	b 0.601253
	m 0.861892
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 35 Probability 0.002
	epsilon 0.812267
	b 0.60349
	m 1.02291
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 36 Probability 0.002
	epsilon 0.826683
	b 0.601445
	m 1.0702
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 37 Probability 0.002
	epsilon 0.860703
	b 0.566639
	m 1.13692
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 38 Probability 0.002
	epsilon 0.897915
	b 0.586559
	m 0.77543
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 39 Probability 0.002
	epsilon 0.789845
	b 0.592676
	m 0.765416
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 40 Probability 0.002
	epsilon 0.867593
	b 0.570381
	m 1.01414
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 41 Probability 0.002
	epsilon 0.84862
	b 0.573869
	m 0.756605
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 42 Probability 0.002
	epsilon 0.92921
	b 0.612078
	m 1.04998
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 43 Probability 0.002
	epsilon 0.751765
	b 0.56619
	m 0.876277
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 44 Probability 0.002
	epsilon 0.915615
	b 0.652456
	m 1.13577
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 45 Probability 0.002
	epsilon 0.900041
	b 0.575493
	m 0.986633
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 46 Probability 0.002
	epsilon 0.900132
	b 0.510239
	m 1.04413
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 47 Probability 0.002
	epsilon 0.863441
	b 0.670825
	m 0.962953
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 48 Probability 0.002
	epsilon 0.849743
	b 0.672903
	m 0.977919
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 49 Probability 0.002
	epsilon 0.79142
	b 0.629492
	m 1.15559
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 50 Probability 0.002
	epsilon 0.916525
	b 0.677017
	m 1.15691
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 51 Probability 0.002
	epsilon 0.873344
	b 0.589069
	m 1.09072
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 52 Probability 0.002
	epsilon 0.919458
	b 0.519222
	m 0.812047
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 53 Probability 0.002
	epsilon 0.870035
	b 0.603465
	m 0.941234
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 54 Probability 0.002
	epsilon 0.934225
	b 0.581988
	m 1.16904
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 55 Probability 0.002
	epsilon 0.8784
	b 0.507206
	m 1.23652
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 56 Probability 0.002
	epsilon 0.861999
	b 0.579187
	m 1.07122
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 57 Probability 0.002
	epsilon 0.764204
	b 0.612541
	m 1.24612
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 58 Probability 0.002
	epsilon 0.779639
	b 0.529169
	m 0.819648
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 59 Probability 0.002
	epsilon 0.914947
	b 0.59959
	m 1.11487
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 60 Probability 0.002
	epsilon 0.884725
	b 0.544995
	m 0.794729
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 61 Probability 0.002
	epsilon 0.758143
	b 0.684268
	m 0.788158
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 62 Probability 0.002
	epsilon 0.870862
	b 0.587217
	m 0.786461
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 63 Probability 0.002
	epsilon 0.840683
	b 0.516445
	m 0.856248
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 64 Probability 0.002
	epsilon 0.864106
	b 0.631613
	m 1.00221
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 65 Probability 0.002
	epsilon 0.840183
	b 0.673653
	m 0.952112
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 66 Probability 0.002
	epsilon 0.890184
	b 0.652044
	m 0.95867
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 67 Probability 0.002
	epsilon 0.792298
	b 0.538397
	m 0.797317
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 68 Probability 0.002
	epsilon 0.948031
	b 0.617103
	m 0.942649
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 69 Probability 0.002
	epsilon 0.850803
	b 0.677446
	m 1.19175
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 70 Probability 0.002
	epsilon 0.753093
	b 0.638166
	m 1.03626
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 71 Probability 0.002
	epsilon 0.890476
	b 0.555829
	m 1.09651
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 72 Probability 0.002
	epsilon 0.755995
	b 0.615786
	m 0.807392
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 73 Probability 0.002
	epsilon 0.815714
	b 0.620401
	m 0.973996
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 74 Probability 0.002
	epsilon 0.804894
	b 0.670645
	m 1.00545
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 75 Probability 0.002
	epsilon 0.860693
	b 0.610351
	m 1.05326
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 76 Probability 0.002
	epsilon 0.798575
	b 0.559208
	m 0.920884
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 77 Probability 0.002
	epsilon 0.858842
	b 0.565993
	m 0.915967
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 78 Probability 0.002
	epsilon 0.904862
	b 0.633246
	m 0.925562
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 79 Probability 0.002
	epsilon 0.754269
	b 0.665839
	m 0.889773
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 80 Probability 0.002
	epsilon 0.805734
	b 0.630551
	m 1.0639
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 81 Probability 0.002
	epsilon 0.84707
	b 0.59082
	m 1.00506
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 82 Probability 0.002
	epsilon 0.818755
	b 0.577121
	m 0.94331
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 83 Probability 0.002
	epsilon 0.852889
	b 0.603877
	m 0.816139
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 84 Probability 0.002
	epsilon 0.884959
	b 0.512006
	m 0.83471
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 85 Probability 0.002
	epsilon 0.918346
	b 0.597641
	m 0.851332
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 86 Probability 0.002
	epsilon 0.87987
	b 0.659766
	m 0.976557
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 87 Probability 0.002
	epsilon 0.795969
	b 0.540505
	m 0.942678
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 88 Probability 0.002
	epsilon 0.869871
	b 0.647915
	m 0.926331
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 89 Probability 0.002
	epsilon 0.806745
	b 0.535368
	m 1.03412
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 90 Probability 0.002
	epsilon 0.927592
	b 0.597922
	m 0.877924
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 91 Probability 0.002
	epsilon 0.848664
	b 0.687796
	m 1.14596
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 92 Probability 0.002
	epsilon 0.868547
	b 0.625806
	m 1.21545
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 93 Probability 0.002
	epsilon 0.805162
	b 0.558992
	m 1.07532
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 94 Probability 0.002
	epsilon 0.813136
	b 0.669232
	m 0.891286
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 95 Probability 0.002
	epsilon 0.853096
	b 0.581251
	m 1.05167
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 96 Probability 0.002
	epsilon 0.897851
	b 0.600867
	m 1.15299
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 97 Probability 0.002
	epsilon 0.863801
	b 0.567622
	m 1.06188
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 98 Probability 0.002
	epsilon 0.859824
	b 0.554322
	m 1.14347
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 99 Probability 0.002
	epsilon 0.797508
	b 0.574312
	m 1.00859
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 100 Probability 0.002
	epsilon 0.825901
	b 0.648642
	m 0.774266
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 101 Probability 0.002
	epsilon 0.841404
	b 0.593047
	m 0.923892
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 102 Probability 0.002
	epsilon 0.920484
	b 0.537848
	m 1.04757
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 103 Probability 0.002
	epsilon 0.832926
	b 0.537123
	m 1.0782
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 104 Probability 0.002
	epsilon 0.80173
	b 0.622553
	m 0.889108
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 105 Probability 0.002
	epsilon 0.890815
	b 0.560647
	m 1.16813
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 106 Probability 0.002
	epsilon 0.899956
	b 0.52967
	m 1.00588
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 107 Probability 0.002
	epsilon 0.823905
	b 0.659838
	m 0.88062
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 108 Probability 0.002
	epsilon 0.785333
	b 0.60452
	m 1.07489
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 109 Probability 0.002
	epsilon 0.84024
	b 0.631199
	m 1.03899
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 110 Probability 0.002
	epsilon 0.864494
	b 0.685258
	m 0.901052
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 111 Probability 0.002
	epsilon 0.941391
	b 0.577638
	m 1.08433
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 112 Probability 0.002
	epsilon 0.878505
	b 0.627713
	m 0.988413
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 113 Probability 0.002
	epsilon 0.760067
	b 0.623306
	m 0.943061
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 114 Probability 0.002
	epsilon 0.831838
	b 0.526938
	m 1.24891
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 115 Probability 0.002
	epsilon 0.939633
	b 0.570799
	m 0.850557
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 116 Probability 0.002
	epsilon 0.885171
	b 0.57443
	m 0.762474
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 117 Probability 0.002
	epsilon 0.75335
	b 0.627721
	m 0.81467
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 118 Probability 0.002
	epsilon 0.835287
	b 0.647762
	m 1.19546
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 119 Probability 0.002
	epsilon 0.866464
	b 0.533611
	m 0.911583
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 120 Probability 0.002
	epsilon 0.931631
	b 0.581265
	m 1.12455
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 121 Probability 0.002
	epsilon 0.904267
	b 0.513351
	m 0.921407
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 122 Probability 0.002
	epsilon 0.872791
	b 0.668394
	m 0.904161
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 123 Probability 0.002
	epsilon 0.940181
	b 0.592568
	m 1.1786
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 124 Probability 0.002
	epsilon 0.890184
	b 0.672613
	m 0.780786
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 125 Probability 0.002
	epsilon 0.877753
	b 0.527261
	m 0.98619
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 126 Probability 0.002
	epsilon 0.864089
	b 0.670905
	m 1.09932
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 127 Probability 0.002
	epsilon 0.871383
	b 0.645457
	m 1.23772
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 128 Probability 0.002
	epsilon 0.897989
	b 0.674106
	m 0.908687
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 129 Probability 0.002
	epsilon 0.84766
	b 0.602306
	m 0.971315
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 130 Probability 0.002
	epsilon 0.849219
	b 0.608613
	m 1.03971
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 131 Probability 0.002
	epsilon 0.820451
	b 0.579025
	m 1.03434
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 132 Probability 0.002
	epsilon 0.834353
	b 0.665509
	m 1.19169
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 133 Probability 0.002
	epsilon 0.896146
	b 0.584702
	m 0.920402
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 134 Probability 0.002
	epsilon 0.766544
	b 0.618404
	m 0.819098
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 135 Probability 0.002
	epsilon 0.824174
	b 0.673163
	m 1.24386
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 136 Probability 0.002
	epsilon 0.853988
	b 0.529547
	m 1.07527
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 137 Probability 0.002
	epsilon 0.824075
	b 0.615743
	m 0.770224
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 138 Probability 0.002
	epsilon 0.787973
	b 0.603468
	m 1.02111
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 139 Probability 0.002
	epsilon 0.88457
	b 0.548534
	m 0.868124
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 140 Probability 0.002
	epsilon 0.814211
	b 0.684595
	m 1.14615
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 141 Probability 0.002
	epsilon 0.844894
	b 0.52478
	m 0.853549
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 142 Probability 0.002
	epsilon 0.8766
	b 0.575122
	m 1.11257
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 143 Probability 0.002
	epsilon 0.856829
	b 0.54957
	m 0.918411
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 144 Probability 0.002
	epsilon 0.906529
	b 0.587556
	m 0.906833
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
