stoch file 
scenario 1 Probability 0.001
	epsilon 0.86627
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 44 Probability 0.001
	epsilon 0.822817
	b 0.67009
	m 0.9466
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 45 Probability 0.001
	epsilon 0.75558
	b 0.65918
	m 1.01737
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 46 Probability 0.001
	epsilon 0.845023
	b 0.600196
	m 0.922033
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 47 Probability 0.001
	epsilon 0.833852
	b 0.514383
	m 1.00763
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 48 Probability 0.001
	epsilon 0.932456
	b 0.556203
	m 0.794521
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 49 Probability 0.001
	epsilon 0.906723
	b 0.636034
	m 0.961516
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 50 Probability 0.001
	epsilon 0.832236
	b 0.587587
	m 0.779389
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 51 Probability 0.001
	epsilon 0.767056
	b 0.505013
	m 0.961854
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 52 Probability 0.001
	epsilon 0.897384
	b 0.636332
	m 0.840985
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 53 Probability 0.001
	epsilon 0.911428
	b 0.682247
	m 1.17604
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 54 Probability 0.001
	epsilon 0.866108
	b 0.541052
	m 0.977735
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 55 Probability 0.001
	epsilon 0.947116
	b 0.615323
	m 1.0398
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 56 Probability 0.001
	epsilon 0.782407
	b 0.532323
	m 0.964515
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 57 Probability 0.001
	epsilon 0.812191
	b 0.551065
	m 0.912354
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 58 Probability 0.001
	epsilon 0.856116
	b 0.645938
	m 1.05023
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 59 Probability 0.001
	epsilon 0.875751
	b 0.625074
	m 0.996558
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 60 Probability 0.001
	epsilon 0.755218
	b 0.608686
	m 0.984807
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 61 Probability 0.001
	epsilon 0.822697
	b 0.599887
	m 1.13898
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 62 Probability 0.001
	epsilon 0.868933
	b 0.598639
	m 0.989482
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 63 Probability 0.001
	epsilon 0.873812
	b 0.662323
	m 0.925058
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 64 Probability 0.001
	epsilon 0.875672
	b 0.53489
	m 0.856356
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 65 Probability 0.001
	epsilon 0.823714
	b 0.582491
	m 0.826309
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 66 Probability 0.001
	epsilon 0.832709
	b 0.588649
	m 1.16648
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 67 Probability 0.001
	epsilon 0.884294
	b 0.675175
	m 0.816123
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 68 Probability 0.001
	epsilon 0.931514
	b 0.673182
	m 1.24512
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 69 Probability 0.001
	epsilon 0.828614
	b 0.697974
	m 1.13829
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 70 Probability 0.001
	epsilon 0.868558
	b 0.519945
	m 1.08138
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 71 Probability 0.001
	epsilon 0.823516
	b 0.699111
	m 0.97364
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 72 Probability 0.001
	epsilon 0.819726
	b 0.545612
	m 1.02346
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 73 Probability 0.001
	epsilon 0.766029
	b 0.630352
	m 0.993155
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 74 Probability 0.001
	epsilon 0.913353
	b 0.540627
	m 0.894367
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 75 Probability 0.001
	epsilon 0.773908
	b 0.641854
	m 1.00378
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 76 Probability 0.001
	epsilon 0.907528
	b 0.563567
	m 0.996466
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 77 Probability 0.001
	epsilon 0.794135
	b 0.589167
	m 0.893609
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 78 Probability 0.001
	epsilon 0.835234
	b 0.670361
	m 1.03624
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 79 Probability 0.001
	epsilon 0.820946
	b 0.63215
	m 1.11265
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 80 Probability 0.001
	epsilon 0.85926
	b 0.599286
	m 0.82909
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 81 Probability 0.001
	epsilon 0.852369
	b 0.518355
	m 1.06746
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 82 Probability 0.001
	epsilon 0.85414
	b 0.631337
	m 1.11086
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 83 Probability 0.001
	epsilon 0.921459
	b 0.653712
	m 0.959191
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 84 Probability 0.001
	epsilon 0.872237
	b 0.579924
	m 0.88269
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 85 Probability 0.001
	epsilon 0.756695
	b 0.62473
	m 0.829407
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 86 Probability 0.001
	epsilon 0.846879
	b 0.578538
	m 1.01089
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 87 Probability 0.001
	epsilon 0.847488
	b 0.661321
	m 1.03865
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 88 Probability 0.001
	epsilon 0.930642
	b 0.537438
	m 0.855134
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 89 Probability 0.001
	epsilon 0.808996
	b 0.614099
	m 0.863214
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 90 Probability 0.001
	epsilon 0.812924
	b 0.54712
	m 1.01683
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 91 Probability 0.001
	epsilon 0.810683
	b 0.561476
	m 0.809002
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 92 Probability 0.001
	epsilon 0.885275
	b 0.568905
	m 1.0045
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 93 Probability 0.001
	epsilon 0.89513
	b 0.578474
	m 0.876315
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 94 Probability 0.001
	epsilon 0.844669
	b 0.51769
	m 0.865341
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 95 Probability 0.001
	epsilon 0.850824
	b 0.581673
	m 0.843623
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 96 Probability 0.001
	epsilon 0.923774
	b 0.632585
	m 1.08828
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 97 Probability 0.001
	epsilon 0.833154
	b 0.54055
	m 0.944218
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 98 Probability 0.001
	epsilon 0.835591
	b 0.647448
	m 1.02555
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 99 Probability 0.001
	epsilon 0.853817
	b 0.653066
	m 0.939617
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 100 Probability 0.001
	epsilon 0.917912
	b 0.532778
	m 0.856194
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 101 Probability 0.001
	epsilon 0.909677
	b 0.647085
	m 0.834754
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 102 Probability 0.001
	epsilon 0.831644
	b 0.61854
	m 1.19932
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 103 Probability 0.001
	epsilon 0.855686
	b 0.553873
	m 0.750925
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 104 Probability 0.001
	epsilon 0.764899
	b 0.553139
	m 0.969365
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 105 Probability 0.001
	epsilon 0.855789
	b 0.579782
	m 0.979514
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 106 Probability 0.001
	epsilon 0.862257
	b 0.617509
	m 1.01264
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 107 Probability 0.001
	epsilon 0.842548
	b 0.578655
	m 1.18747
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 108 Probability 0.001
	epsilon 0.826281
	b 0.549262
	m 0.917118
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 109 Probability 0.001
	epsilon 0.896656
	b 0.649795
	m 0.907696
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 110 Probability 0.001
	epsilon 0.897443
	b 0.557989
	m 0.785275
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 111 Probability 0.001
	epsilon 0.874044
	b 0.621017
	m 1.09302
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 112 Probability 0.001
	epsilon 0.919636
	b 0.585573
	m 1.052
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 113 Probability 0.001
	epsilon 0.771809
	b 0.560873
	m 1.15026
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 114 Probability 0.001
	epsilon 0.835404
	b 0.564075
	m 0.796853
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 115 Probability 0.001
	epsilon 0.795801
	b 0.658559
	m 1.16382
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 116 Probability 0.001
	epsilon 0.846932
	b 0.671846
	m 1.09641
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 117 Probability 0.001
	epsilon 0.754546
	b 0.599566
	m 0.894355
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 118 Probability 0.001
	epsilon 0.852019
	b 0.584571
	m 0.821042
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 119 Probability 0.001
	epsilon 0.808128
	b 0.584507
	m 1.04333
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 120 Probability 0.001
	epsilon 0.839378
	b 0.632885
	m 0.842322
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 121 Probability 0.001
	epsilon 0.912391
	b 0.582367
	m 0.986496
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 122 Probability 0.001
	epsilon 0.857682
	b 0.57822
	m 1.03386
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 123 Probability 0.001
	epsilon 0.949721
	b 0.693057
	m 1.1454
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 124 Probability 0.001
	epsilon 0.83521
	b 0.63987
	m 0.935879
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 125 Probability 0.001
	epsilon 0.801671
	b 0.514556
	m 1.18155
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 126 Probability 0.001
	epsilon 0.839514
	b 0.64991
	m 0.999442
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 127 Probability 0.001
	epsilon 0.881567
	b 0.600988
	m 1.0827
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 128 Probability 0.001
	epsilon 0.786946
	b 0.598698
	m 0.923239
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 129 Probability 0.001
	epsilon 0.853731
	b 0.606575
	m 0.992888
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 130 Probability 0.001
	epsilon 0.839656
	b 0.636873
	m 1.05789
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 131 Probability 0.001
	epsilon 0.790754
	b 0.545539
	m 1.04558
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 132 Probability 0.001
	epsilon 0.887617
	b 0.667341
	m 0.917691
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 133 Probability 0.001
	epsilon 0.854036
	b 0.540212
	m 0.94608
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 134 Probability 0.001
	epsilon 0.849789
	b 0.568052
	m 0.861905
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 135 Probability 0.001
	epsilon 0.88065
	b 0.640618
	m 1.08584
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 136 Probability 0.001
	epsilon 0.912945
	b 0.528473
	m 0.758756
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 137 Probability 0.001
	epsilon 0.913808
	b 0.51929
	m 1.24382
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 138 Probability 0.001
	epsilon 0.868587
	b 0.538245
	m 1.01069
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 139 Probability 0.001
	epsilon 0.855392
	b 0.622695
	m 0.90078
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 140 Probability 0.001
	epsilon 0.839065
	b 0.62489
	m 1.01348
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 141 Probability 0.001
	epsilon 0.908778
	b 0.668026
	m 0.999725
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 142 Probability 0.001
	epsilon 0.873587
	b 0.640797
	m 1.15781
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 143 Probability 0.001
	epsilon 0.84085
	b 0.627095
	m 0.793408
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 144 Probability 0.001
	epsilon 0.860799
	b 0.535298
	m 0.954036
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
