stoch file 
scenario 1 Probability 0.004
	epsilon 0.771736
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 19 Probability 0.004
	epsilon 0.803012
	b 0.585669
	m 1.02252
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 20 Probability 0.004
	epsilon 0.830478
	b 0.551309
	m 0.982437
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 21 Probability 0.004
	epsilon 0.77347
	b 0.567386
	m 0.991369
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 22 Probability 0.004
	epsilon 0.84086
	b 0.591221
	m 1.07499
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 23 Probability 0.004
	epsilon 0.773693
	b 0.548743
	m 0.935711
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 24 Probability 0.004
	epsilon 0.816083
	b 0.624149
	m 1.06768
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 25 Probability 0.004
	epsilon 0.945042
	b 0.56863
	m 0.971307
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 26 Probability 0.004
	epsilon 0.784679
	b 0.519877
	m 1.04824
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 27 Probability 0.004
	epsilon 0.84956
	b 0.629496
	m 1.05303
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 28 Probability 0.004
	epsilon 0.788905
	b 0.589099
	m 0.930849
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 29 Probability 0.004
	epsilon 0.824611
	b 0.664254
	m 1.06839
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 30 Probability 0.004
	epsilon 0.817576
	b 0.56663
	m 1.08695
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 31 Probability 0.004
	epsilon 0.789538
	b 0.593569
	m 0.943569
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 32 Probability 0.004
	epsilon 0.806853
	b 0.586461
	m 0.784138
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 33 Probability 0.004
	epsilon 0.772607
	b 0.628064
	m 0.793599
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 34 Probability 0.004
	epsilon 0.794969
	b 0.663929
	m 0.942505
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 35 Probability 0.004
	epsilon 0.790726
	b 0.649745
	m 0.987685
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 36 Probability 0.004
	epsilon 0.750395
	b 0.668782
	m 0.938556
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 37 Probability 0.004
	epsilon 0.827232
	b 0.512958
	m 0.789596
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 38 Probability 0.004
	epsilon 0.889317
	b 0.582185
	m 0.783866
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 39 Probability 0.004
	epsilon 0.757283
	b 0.651727
	m 0.875801
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 40 Probability 0.004
	epsilon 0.895077
	b 0.607913
	m 0.968527
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 41 Probability 0.004
	epsilon 0.849028
	b 0.60508
	m 1.07193
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 42 Probability 0.004
	epsilon 0.932421
	b 0.626995
	m 0.954979
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 43 Probability 0.004
	epsilon 0.918727
	b 0.59556
	m 1.14012
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 44 Probability 0.004
	epsilon 0.810688
	b 0.515078
	m 0.832766
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 45 Probability 0.004
	epsilon 0.783404
	b 0.628497
	m 1.00978
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 46 Probability 0.004
	epsilon 0.902838
	b 0.585943
	m 1.10194
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 47 Probability 0.004
	epsilon 0.76812
	b 0.662517
	m 1.21806
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 48 Probability 0.004
	epsilon 0.815817
	b 0.584153
	m 1.21076
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 49 Probability 0.004
	epsilon 0.829029
	b 0.658493
	m 1.09153
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 50 Probability 0.004
	epsilon 0.90273
	b 0.624742
	m 0.869388
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 51 Probability 0.004
	epsilon 0.893773
	b 0.691559
	m 1.14201
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 52 Probability 0.004
	epsilon 0.840649
	b 0.645861
	m 1.03449
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 53 Probability 0.004
	epsilon 0.861286
	b 0.505705
	m 1.08994
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 54 Probability 0.004
	epsilon 0.860588
	b 0.515739
	m 1.02129
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 55 Probability 0.004
	epsilon 0.861419
	b 0.592384
	m 0.949306
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 56 Probability 0.004
	epsilon 0.873079
	b 0.696393
	m 1.00329
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 57 Probability 0.004
	epsilon 0.790128
	b 0.5997
	m 0.81195
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 58 Probability 0.004
	epsilon 0.912774
	b 0.676635
	m 0.947025
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 59 Probability 0.004
	epsilon 0.876099
	b 0.63337
	m 1.18565
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 60 Probability 0.004
	epsilon 0.876186
	b 0.655344
	m 1.1085
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 61 Probability 0.004
	epsilon 0.908855
	b 0.618352
	m 0.989768
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 62 Probability 0.004
	epsilon 0.828064
	b 0.570994
	m 1.0744
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 63 Probability 0.004
	epsilon 0.927433
	b 0.629181
	m 1.11223
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 64 Probability 0.004
	epsilon 0.924004
	b 0.577923
	m 0.891098
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 65 Probability 0.004
	epsilon 0.785252
	b 0.641483
	m 0.916117
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 66 Probability 0.004
	epsilon 0.919007
	b 0.524922
	m 0.905512
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 67 Probability 0.004
	epsilon 0.842781
	b 0.565993
	m 1.10653
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 68 Probability 0.004
	epsilon 0.917966
	b 0.591437
	m 1.149
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 69 Probability 0.004
	epsilon 0.91665
	b 0.638023
	m 1.17929
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 70 Probability 0.004
	epsilon 0.837546
	b 0.657014
	m 1.07363
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 71 Probability 0.004
	epsilon 0.88896
	b 0.550801
	m 1.04703
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 72 Probability 0.004
	epsilon 0.91188
	b 0.599471
	m 1.15001
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 73 Probability 0.004
	epsilon 0.939529
	b 0.643712
	m 0.77175
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 74 Probability 0.004
	epsilon 0.877415
	b 0.639911
	m 0.792167
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 75 Probability 0.004
	epsilon 0.81819
	b 0.646501
	m 1.20954
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 76 Probability 0.004
	epsilon 0.919397
	b 0.573321
	m 0.837473
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 77 Probability 0.004
	epsilon 0.916638
	b 0.55682
	m 1.09958
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 78 Probability 0.004
	epsilon 0.861306
	b 0.623033
	m 0.892779
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 79 Probability 0.004
	epsilon 0.816468
	b 0.641673
	m 1.00723
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 80 Probability 0.004
	epsilon 0.793974
	b 0.580749
	m 1.22787
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 81 Probability 0.004
	epsilon 0.913687
	b 0.536848
	m 0.896811
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 82 Probability 0.004
	epsilon 0.925447
	b 0.600287
	m 1.06918
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 83 Probability 0.004
	epsilon 0.826215
	b 0.633251
	m 0.934514
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 84 Probability 0.004
	epsilon 0.918394
	b 0.617804
	m 1.21083
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 85 Probability 0.004
	epsilon 0.895871
	b 0.558969
	m 0.920653
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 86 Probability 0.004
	epsilon 0.855621
	b 0.626979
	m 0.972706
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 87 Probability 0.004
	epsilon 0.949622
	b 0.630336
	m 1.12702
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 88 Probability 0.004
	epsilon 0.910044
	b 0.641863
	m 1.00084
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 89 Probability 0.004
	epsilon 0.868554
	b 0.606594
	m 1.14625
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 90 Probability 0.004
	epsilon 0.830058
	b 0.600419
	m 1.09224
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 91 Probability 0.004
	epsilon 0.844143
	b 0.529621
	m 0.838596
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 92 Probability 0.004
	epsilon 0.801279
	b 0.593702
	m 1.19116
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 93 Probability 0.004
	epsilon 0.829175
	b 0.599434
	m 0.857236
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 94 Probability 0.004
	epsilon 0.857547
	b 0.51077
	m 0.758014
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 95 Probability 0.004
	epsilon 0.882471
	b 0.594424
	m 0.826706
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 96 Probability 0.004
	epsilon 0.819615
	b 0.695636
	m 0.790937
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 97 Probability 0.004
	epsilon 0.878753
	b 0.52599
	m 0.965147
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 98 Probability 0.004
	epsilon 0.898965
	b 0.537706
	m 0.974985
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 99 Probability 0.004
	epsilon 0.839123
	b 0.526818
	m 1.1966
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 100 Probability 0.004
	epsilon 0.897105
	b 0.50248
	m 0.919624
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 101 Probability 0.004
	epsilon 0.861656
	b 0.613329
	m 0.842837
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 102 Probability 0.004
	epsilon 0.918285
	b 0.556816
	m 1.02294
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 103 Probability 0.004
	epsilon 0.91341
	b 0.563457
	m 1.0722
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 104 Probability 0.004
	epsilon 0.756719
	b 0.580778
	m 0.862884
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 105 Probability 0.004
	epsilon 0.878473
	b 0.5357
	m 1.12316
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 106 Probability 0.004
	epsilon 0.863882
	b 0.518693
	m 1.03561
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 107 Probability 0.004
	epsilon 0.886034
	b 0.674151
	m 0.899083
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 108 Probability 0.004
	epsilon 0.903041
	b 0.579352
	m 1.15054
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 109 Probability 0.004
	epsilon 0.827198
	b 0.615458
	m 0.980539
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 110 Probability 0.004
	epsilon 0.913716
	b 0.603639
	m 0.905077
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 111 Probability 0.004
	epsilon 0.881145
	b 0.572681
	m 1.16716
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 112 Probability 0.004
	epsilon 0.818395
	b 0.596964
	m 0.89858
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 113 Probability 0.004
	epsilon 0.93678
	b 0.543969
	m 0.91044
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 114 Probability 0.004
	epsilon 0.81162
	b 0.635262
	m 1.04124
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 115 Probability 0.004
	epsilon 0.87229
	b 0.610124
	m 0.984807
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 116 Probability 0.004
	epsilon 0.846781
	b 0.583053
	m 0.87951
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 117 Probability 0.004
	epsilon 0.819503
	b 0.581387
	m 1.16658
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 118 Probability 0.004
	epsilon 0.900117
	b 0.60147
	m 1.01134
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 119 Probability 0.004
	epsilon 0.812791
	b 0.599954
	m 0.945587
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 120 Probability 0.004
	epsilon 0.893807
	b 0.514792
	m 1.00578
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 121 Probability 0.004
	epsilon 0.825975
	b 0.685358
	m 0.873939
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 122 Probability 0.004
	epsilon 0.809056
	b 0.663175
	m 1.19096
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 123 Probability 0.004
	epsilon 0.931783
	b 0.588963
	m 0.963051
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 124 Probability 0.004
	epsilon 0.865109
	b 0.546069
	m 0.940548
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 125 Probability 0.004
	epsilon 0.840472
	b 0.655775
	m 1.04168
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 126 Probability 0.004
	epsilon 0.921315
	b 0.566703
	m 1.17117
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 127 Probability 0.004
	epsilon 0.799221
	b 0.655748
	m 0.844832
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 128 Probability 0.004
	epsilon 0.807663
	b 0.529879
	m 0.897145
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 129 Probability 0.004
	epsilon 0.876667
	b 0.63381
	m 1.22006
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 130 Probability 0.004
	epsilon 0.877287
	b 0.600468
	m 0.750677
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 131 Probability 0.004
	epsilon 0.864338
	b 0.563813
	m 0.836638
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 132 Probability 0.004
	epsilon 0.812049
	b 0.602328
	m 1.00973
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 133 Probability 0.004
	epsilon 0.855231
	b 0.629903
	m 0.910996
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 134 Probability 0.004
	epsilon 0.826602
	b 0.637884
	m 0.964998
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 135 Probability 0.004
	epsilon 0.847803
	b 0.631642
	m 0.974706
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 136 Probability 0.004
	epsilon 0.754372
	b 0.689253
	m 0.916063
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 137 Probability 0.004
	epsilon 0.770844
	b 0.681334
	m 0.777296
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 138 Probability 0.004
	epsilon 0.761179
	b 0.632053
	m 1.24675
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 139 Probability 0.004
	epsilon 0.835082
	b 0.590599
	m 1.03868
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 140 Probability 0.004
	epsilon 0.905743
	b 0.596098
	m 1.00999
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 141 Probability 0.004
	epsilon 0.879903
	b 0.668479
	m 1.10275
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 142 Probability 0.004
	epsilon 0.949969
	b 0.634665
	m 0.997153
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 143 Probability 0.004
	epsilon 0.904778
	b 0.612936
	m 0.9558
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 144 Probability 0.004
	epsilon 0.815045
	b 0.611734
	m 1.19769
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
