stoch file 
scenario 1 Probability 0.00133333
	epsilon 0.909053
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 19 Probability 0.00133333
	epsilon 0.835626
	b 0.674145
	m 1.14674
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 20 Probability 0.00133333
	epsilon 0.816928
	b 0.629361
	m 0.87131
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 21 Probability 0.00133333
	epsilon 0.885562
	b 0.572769
	m 0.905712
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 22 Probability 0.00133333
	epsilon 0.866622
	b 0.57086
	m 0.758857
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 23 Probability 0.00133333
	epsilon 0.801005
	b 0.629324
	m 1.22617
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 24 Probability 0.00133333
	epsilon 0.810253
	b 0.585171
	m 0.981066
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 25 Probability 0.00133333
	epsilon 0.834876
	b 0.592867
	m 0.997916
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 26 Probability 0.00133333
	epsilon 0.865768
	b 0.554322
	m 0.809804
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 27 Probability 0.00133333
	epsilon 0.889249
	b 0.507245
	m 0.995294
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 28 Probability 0.00133333
	epsilon 0.838953
	b 0.592384
	m 1.17111
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 29 Probability 0.00133333
	epsilon 0.901819
	b 0.593298
	m 0.938166
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 30 Probability 0.00133333
	epsilon 0.880043
	b 0.655132
	m 1.13368
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 31 Probability 0.00133333
	epsilon 0.86668
	b 0.518431
	m 0.819884
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 32 Probability 0.00133333
	epsilon 0.802651
	b 0.635415
	m 0.809689
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 33 Probability 0.00133333
	epsilon 0.829104
	b 0.506555
	m 0.86793
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 34 Probability 0.00133333
	epsilon 0.865997
	b 0.531327
	m 1.18469
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 35 Probability 0.00133333
	epsilon 0.91837
	b 0.618852
	m 0.801268
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 36 Probability 0.00133333
	epsilon 0.801671
	b 0.69782
	m 1.01688
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 37 Probability 0.00133333
	epsilon 0.80951
	b 0.636393
	m 1.01433
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 38 Probability 0.00133333
	epsilon 0.893627
	b 0.656545
	m 1.12842
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 39 Probability 0.00133333
	epsilon 0.89971
	b 0.676118
	m 1.0449
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 40 Probability 0.00133333
	epsilon 0.919587
	b 0.681686
	m 0.889215
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 41 Probability 0.00133333
	epsilon 0.909783
	b 0.58466
	m 1.10973
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 42 Probability 0.00133333
	epsilon 0.838272
	b 0.566032
	m 0.893013
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 43 Probability 0.00133333
	epsilon 0.805966
	b 0.654941
	m 0.965664
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 44 Probability 0.00133333
	epsilon 0.872229
	b 0.573109
	m 0.879659
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 45 Probability 0.00133333
	epsilon 0.805391
	b 0.548611
	m 0.880927
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 46 Probability 0.00133333
	epsilon 0.770046
	b 0.587442
	m 0.852684
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 47 Probability 0.00133333
	epsilon 0.891677
	b 0.567161
	m 0.948192
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 48 Probability 0.00133333
	epsilon 0.763922
	b 0.647969
	m 0.870184
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 49 Probability 0.00133333
	epsilon 0.772395
	b 0.633741
	m 0.838013
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 50 Probability 0.00133333
	epsilon 0.829595
	b 0.688222
	m 1.20043
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 51 Probability 0.00133333
	epsilon 0.881676
	b 0.650612
	m 1.08583
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 52 Probability 0.00133333
	epsilon 0.866374
	b 0.657354
	m 0.870171
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 53 Probability 0.00133333
	epsilon 0.911654
	b 0.582327
	m 0.892368
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 54 Probability 0.00133333
	epsilon 0.891988
	b 0.578216
	m 1.20152
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 55 Probability 0.00133333
	epsilon 0.816361
	b 0.697205
	m 1.04393
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 56 Probability 0.00133333
	epsilon 0.841544
	b 0.664696
	m 0.818248
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 57 Probability 0.00133333
	epsilon 0.895288
	b 0.577496
	m 1.09402
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 58 Probability 0.00133333
	epsilon 0.768947
	b 0.566028
	m 1.15881
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 59 Probability 0.00133333
	epsilon 0.845471
	b 0.581596
	m 1.21078
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 60 Probability 0.00133333
	epsilon 0.81657
	b 0.627439
	m 1.01768
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 61 Probability 0.00133333
	epsilon 0.861803
	b 0.608709
	m 1.04984
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 62 Probability 0.00133333
	epsilon 0.821653
	b 0.622469
	m 0.99125
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 63 Probability 0.00133333
	epsilon 0.814733
	b 0.532563
	m 1.16946
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 64 Probability 0.00133333
	epsilon 0.857192
	b 0.660022
	m 0.953035
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 65 Probability 0.00133333
	epsilon 0.835072
	b 0.568081
	m 0.878619
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 66 Probability 0.00133333
	epsilon 0.779008
	b 0.666501
	m 1.18413
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 67 Probability 0.00133333
	epsilon 0.848753
	b 0.572348
	m 1.14126
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 68 Probability 0.00133333
	epsilon 0.828003
	b 0.688119
	m 1.15951
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 69 Probability 0.00133333
	epsilon 0.768314
	b 0.629443
	m 0.972058
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 70 Probability 0.00133333
	epsilon 0.847484
	b 0.627243
	m 0.986995
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 71 Probability 0.00133333
	epsilon 0.867175
	b 0.626783
	m 0.878433
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 72 Probability 0.00133333
	epsilon 0.833403
	b 0.619796
	m 1.17731
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 73 Probability 0.00133333
	epsilon 0.849126
	b 0.528647
	m 1.07307
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 74 Probability 0.00133333
	epsilon 0.868378
	b 0.582633
	m 0.920097
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 75 Probability 0.00133333
	epsilon 0.78942
	b 0.592981
	m 1.0339
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 76 Probability 0.00133333
	epsilon 0.826806
	b 0.50139
	m 1.13719
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 77 Probability 0.00133333
	epsilon 0.885132
	b 0.537049
	m 0.831616
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 78 Probability 0.00133333
	epsilon 0.875047
	b 0.616489
	m 0.927027
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 79 Probability 0.00133333
	epsilon 0.851823
	b 0.50315
	m 1.10638
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 80 Probability 0.00133333
	epsilon 0.927228
	b 0.567572
	m 1.17334
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 81 Probability 0.00133333
	epsilon 0.877187
	b 0.605896
	m 1.00394
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 82 Probability 0.00133333
	epsilon 0.751716
	b 0.563822
	m 0.942274
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 83 Probability 0.00133333
	epsilon 0.916075
	b 0.593832
	m 1.10961
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 84 Probability 0.00133333
	epsilon 0.786423
	b 0.653937
	m 0.967738
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 85 Probability 0.00133333
	epsilon 0.940678
	b 0.5205
	m 0.920339
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 86 Probability 0.00133333
	epsilon 0.858095
	b 0.567229
	m 0.975776
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 87 Probability 0.00133333
	epsilon 0.792456
	b 0.592647
	m 1.03537
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 88 Probability 0.00133333
	epsilon 0.852428
	b 0.66802
	m 1.24291
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 89 Probability 0.00133333
	epsilon 0.876131
	b 0.582316
	m 0.788869
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 90 Probability 0.00133333
	epsilon 0.832484
	b 0.676085
	m 1.04638
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 91 Probability 0.00133333
	epsilon 0.859263
	b 0.620716
	m 1.03608
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 92 Probability 0.00133333
	epsilon 0.861498
	b 0.525798
	m 1.08306
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 93 Probability 0.00133333
	epsilon 0.828481
	b 0.516972
	m 0.902971
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 94 Probability 0.00133333
	epsilon 0.88748
	b 0.503495
	m 1.0782
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 95 Probability 0.00133333
	epsilon 0.836859
	b 0.541266
	m 1.23066
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 96 Probability 0.00133333
	epsilon 0.895116
	b 0.550481
	m 0.864778
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 97 Probability 0.00133333
	epsilon 0.884166
	b 0.612908
	m 1.17601
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 98 Probability 0.00133333
	epsilon 0.860788
	b 0.579138
	m 1.07192
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 99 Probability 0.00133333
	epsilon 0.82934
	b 0.613535
	m 0.863873
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 100 Probability 0.00133333
	epsilon 0.868676
	b 0.59883
	m 0.828424
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 101 Probability 0.00133333
	epsilon 0.940505
	b 0.534655
	m 1.0317
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 102 Probability 0.00133333
	epsilon 0.833565
	b 0.529157
	m 0.956336
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 103 Probability 0.00133333
	epsilon 0.847915
	b 0.573532
	m 1.04369
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 104 Probability 0.00133333
	epsilon 0.778878
	b 0.604405
	m 1.10441
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 105 Probability 0.00133333
	epsilon 0.906245
	b 0.698496
	m 0.8285
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 106 Probability 0.00133333
	epsilon 0.836185
	b 0.593884
	m 0.784047
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 107 Probability 0.00133333
	epsilon 0.801547
	b 0.544778
	m 1.0905
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 108 Probability 0.00133333
	epsilon 0.84209
	b 0.552601
	m 0.989744
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 109 Probability 0.00133333
	epsilon 0.899469
	b 0.547853
	m 0.750677
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 110 Probability 0.00133333
	epsilon 0.830937
	b 0.590122
	m 1.01909
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 111 Probability 0.00133333
	epsilon 0.87868
	b 0.544199
	m 0.824375
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 112 Probability 0.00133333
	epsilon 0.902312
	b 0.542819
	m 0.975726
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 113 Probability 0.00133333
	epsilon 0.829846
	b 0.613354
	m 0.848523
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 114 Probability 0.00133333
	epsilon 0.818817
	b 0.639041
	m 1.18037
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 115 Probability 0.00133333
	epsilon 0.82068
	b 0.604453
	m 0.984442
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 116 Probability 0.00133333
	epsilon 0.835876
	b 0.5707
	m 0.907088
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 117 Probability 0.00133333
	epsilon 0.784602
	b 0.650916
	m 1.06355
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 118 Probability 0.00133333
	epsilon 0.812835
	b 0.603257
	m 1.13739
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 119 Probability 0.00133333
	epsilon 0.834699
	b 0.671035
	m 0.913618
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 120 Probability 0.00133333
	epsilon 0.88551
	b 0.595064
	m 1.03857
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 121 Probability 0.00133333
	epsilon 0.869066
	b 0.683372
	m 0.965164
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 122 Probability 0.00133333
	epsilon 0.797193
	b 0.557723
	m 1.14072
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 123 Probability 0.00133333
	epsilon 0.85363
	b 0.540323
	m 0.775505
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 124 Probability 0.00133333
	epsilon 0.886288
	b 0.505084
	m 0.758756
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 125 Probability 0.00133333
	epsilon 0.924936
	b 0.678031
	m 0.765844
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 126 Probability 0.00133333
	epsilon 0.8468
	b 0.569466
	m 0.886923
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 127 Probability 0.00133333
	epsilon 0.894528
	b 0.564685
	m 0.771084
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 128 Probability 0.00133333
	epsilon 0.876931
	b 0.598722
	m 0.992747
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 129 Probability 0.00133333
	epsilon 0.875795
	b 0.607557
	m 0.950788
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 130 Probability 0.00133333
	epsilon 0.825278
	b 0.669251
	m 0.852009
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 131 Probability 0.00133333
	epsilon 0.806947
	b 0.674324
	m 1.08535
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 132 Probability 0.00133333
	epsilon 0.829348
	b 0.682268
	m 1.14262
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 133 Probability 0.00133333
	epsilon 0.86715
	b 0.634123
	m 0.905545
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 134 Probability 0.00133333
	epsilon 0.770723
	b 0.605141
	m 1.10821
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 135 Probability 0.00133333
	epsilon 0.839426
	b 0.676753
	m 0.950043
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 136 Probability 0.00133333
	epsilon 0.928585
	b 0.553242
	m 0.822489
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 137 Probability 0.00133333
	epsilon 0.942979
	b 0.616817
	m 1.1038
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 138 Probability 0.00133333
	epsilon 0.905754
	b 0.639457
	m 0.944256
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 139 Probability 0.00133333
	epsilon 0.768886
	b 0.522235
	m 1.06887
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 140 Probability 0.00133333
	epsilon 0.893878
	b 0.56387
	m 1.00536
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 141 Probability 0.00133333
	epsilon 0.788815
	b 0.579389
	m 0.837692
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
