stoch file 
scenario 1 Probability 0.0005
	epsilon 0.826076
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 45 Probability 0.0005
	epsilon 0.809171
	b 0.539465
	m 0.94968
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 46 Probability 0.0005
	epsilon 0.880949
	b 0.668879
	m 1.03805
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 47 Probability 0.0005
	epsilon 0.833291
	b 0.636231
	m 0.768478
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 48 Probability 0.0005
	epsilon 0.838245
	b 0.519345
	m 0.89482
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 49 Probability 0.0005
	epsilon 0.807705
	b 0.510762
	m 1.09392
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 50 Probability 0.0005
	epsilon 0.911721
	b 0.611601
	m 1.16889
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 51 Probability 0.0005
	epsilon 0.810557
	b 0.591527
	m 1.14244
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 52 Probability 0.0005
	epsilon 0.911518
	b 0.661388
	m 1.01419
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 53 Probability 0.0005
	epsilon 0.779849
	b 0.636393
	m 0.767493
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 54 Probability 0.0005
	epsilon 0.87385
	b 0.590115
	m 0.876014
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 55 Probability 0.0005
	epsilon 0.887125
	b 0.556712
	m 0.845286
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 56 Probability 0.0005
	epsilon 0.81736
	b 0.575028
	m 1.03387
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 57 Probability 0.0005
	epsilon 0.822154
	b 0.665403
	m 0.781208
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 58 Probability 0.0005
	epsilon 0.871549
	b 0.647418
	m 0.838668
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 59 Probability 0.0005
	epsilon 0.785018
	b 0.619707
	m 1.08644
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 60 Probability 0.0005
	epsilon 0.812985
	b 0.606438
	m 1.08794
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 61 Probability 0.0005
	epsilon 0.810466
	b 0.649374
	m 0.893434
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 62 Probability 0.0005
	epsilon 0.785833
	b 0.617056
	m 0.904787
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 63 Probability 0.0005
	epsilon 0.842886
	b 0.538222
	m 1.17866
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 64 Probability 0.0005
	epsilon 0.925968
	b 0.621803
	m 1.10919
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 65 Probability 0.0005
	epsilon 0.831052
	b 0.52685
	m 0.912906
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 66 Probability 0.0005
	epsilon 0.917527
	b 0.6459
	m 1.12392
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 67 Probability 0.0005
	epsilon 0.909357
	b 0.559743
	m 1.02202
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 68 Probability 0.0005
	epsilon 0.908438
	b 0.692601
	m 0.915155
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 69 Probability 0.0005
	epsilon 0.853607
	b 0.637112
	m 0.901165
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 70 Probability 0.0005
	epsilon 0.912802
	b 0.535845
	m 0.827224
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 71 Probability 0.0005
	epsilon 0.779256
	b 0.613089
	m 0.762592
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 72 Probability 0.0005
	epsilon 0.838059
	b 0.650607
	m 1.05573
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 73 Probability 0.0005
	epsilon 0.863889
	b 0.678578
	m 1.15589
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 74 Probability 0.0005
	epsilon 0.758258
	b 0.630987
	m 1.10069
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 75 Probability 0.0005
	epsilon 0.922417
	b 0.544752
	m 1.03722
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 76 Probability 0.0005
	epsilon 0.798284
	b 0.614836
	m 1.21223
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 77 Probability 0.0005
	epsilon 0.778423
	b 0.656411
	m 1.21374
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 78 Probability 0.0005
	epsilon 0.917761
	b 0.524974
	m 1.10236
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 79 Probability 0.0005
	epsilon 0.758197
	b 0.571206
	m 0.990126
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 80 Probability 0.0005
	epsilon 0.874173
	b 0.674266
	m 1.05316
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 81 Probability 0.0005
	epsilon 0.80243
	b 0.692102
	m 1.13646
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 82 Probability 0.0005
	epsilon 0.896132
	b 0.600784
	m 1.00559
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 83 Probability 0.0005
	epsilon 0.870218
	b 0.614367
	m 1.19872
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 84 Probability 0.0005
	epsilon 0.829273
	b 0.504642
	m 1.10932
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 85 Probability 0.0005
	epsilon 0.92535
	b 0.594534
	m 1.00297
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 86 Probability 0.0005
	epsilon 0.835996
	b 0.618477
	m 0.793094
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 87 Probability 0.0005
	epsilon 0.77077
	b 0.586908
	m 1.05018
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 88 Probability 0.0005
	epsilon 0.796804
	b 0.645842
	m 0.767339
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 89 Probability 0.0005
	epsilon 0.947488
	b 0.608846
	m 1.06696
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 90 Probability 0.0005
	epsilon 0.85225
	b 0.553315
	m 0.962094
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 91 Probability 0.0005
	epsilon 0.906384
	b 0.628116
	m 0.979216
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 92 Probability 0.0005
	epsilon 0.824134
	b 0.607636
	m 0.930134
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 93 Probability 0.0005
	epsilon 0.8024
	b 0.558674
	m 1.07721
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 94 Probability 0.0005
	epsilon 0.846667
	b 0.578738
	m 0.824929
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 95 Probability 0.0005
	epsilon 0.900769
	b 0.65432
	m 0.802245
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 96 Probability 0.0005
	epsilon 0.892076
	b 0.6867
	m 0.998116
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 97 Probability 0.0005
	epsilon 0.924472
	b 0.692286
	m 0.945094
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 98 Probability 0.0005
	epsilon 0.847669
	b 0.545922
	m 0.760075
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 99 Probability 0.0005
	epsilon 0.777343
	b 0.632737
	m 0.989999
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 100 Probability 0.0005
	epsilon 0.764556
	b 0.588823
	m 0.786496
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 101 Probability 0.0005
	epsilon 0.824639
	b 0.618052
	m 1.10822
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 102 Probability 0.0005
	epsilon 0.878777
	b 0.564707
	m 0.821073
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 103 Probability 0.0005
	epsilon 0.846212
	b 0.583013
	m 0.952961
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 104 Probability 0.0005
	epsilon 0.923226
	b 0.641826
	m 0.995659
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 105 Probability 0.0005
	epsilon 0.86133
	b 0.534919
	m 1.05125
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 106 Probability 0.0005
	epsilon 0.924266
	b 0.677274
	m 0.820463
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 107 Probability 0.0005
	epsilon 0.8072
	b 0.568659
	m 0.986077
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 108 Probability 0.0005
	epsilon 0.810597
	b 0.620143
	m 0.908544
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 109 Probability 0.0005
	epsilon 0.896055
	b 0.648329
	m 1.13948
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 110 Probability 0.0005
	epsilon 0.882483
	b 0.596449
	m 1.07441
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 111 Probability 0.0005
	epsilon 0.822897
	b 0.541901
	m 1.0949
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 112 Probability 0.0005
	epsilon 0.88838
	b 0.674568
	m 1.15136
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 113 Probability 0.0005
	epsilon 0.84571
	b 0.501095
	m 1.12873
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 114 Probability 0.0005
	epsilon 0.873391
	b 0.623375
	m 0.957903
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 115 Probability 0.0005
	epsilon 0.851718
	b 0.547337
	m 1.05419
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 116 Probability 0.0005
	epsilon 0.823706
	b 0.542097
	m 0.982559
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 117 Probability 0.0005
	epsilon 0.92587
	b 0.508746
	m 0.977159
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 118 Probability 0.0005
	epsilon 0.850125
	b 0.613235
	m 1.03732
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 119 Probability 0.0005
	epsilon 0.785613
	b 0.56543
	m 0.976959
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 120 Probability 0.0005
	epsilon 0.933978
	b 0.626266
	m 1.17235
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 121 Probability 0.0005
	epsilon 0.944021
	b 0.597199
	m 1.19231
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 122 Probability 0.0005
	epsilon 0.829408
	b 0.583518
	m 1.02465
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 123 Probability 0.0005
	epsilon 0.906379
	b 0.611649
	m 0.970655
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 124 Probability 0.0005
	epsilon 0.796178
	b 0.650526
	m 0.970801
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 125 Probability 0.0005
	epsilon 0.943382
	b 0.54171
	m 0.936715
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 126 Probability 0.0005
	epsilon 0.835788
	b 0.65647
	m 1.03914
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 127 Probability 0.0005
	epsilon 0.774124
	b 0.68045
	m 1.03116
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 128 Probability 0.0005
	epsilon 0.858317
	b 0.605757
	m 1.19589
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 129 Probability 0.0005
	epsilon 0.811171
	b 0.654746
	m 0.84982
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 130 Probability 0.0005
	epsilon 0.8415
	b 0.503982
	m 1.08732
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 131 Probability 0.0005
	epsilon 0.924543
	b 0.593298
	m 1.11792
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 132 Probability 0.0005
	epsilon 0.928954
	b 0.652906
	m 0.854028
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 133 Probability 0.0005
	epsilon 0.888852
	b 0.520406
	m 0.80337
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 134 Probability 0.0005
	epsilon 0.883562
	b 0.501046
	m 0.931883
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 135 Probability 0.0005
	epsilon 0.905233
	b 0.645173
	m 0.992975
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 136 Probability 0.0005
	epsilon 0.854504
	b 0.564707
	m 1.10641
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 137 Probability 0.0005
	epsilon 0.8365
	b 0.691658
	m 0.826003
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 138 Probability 0.0005
	epsilon 0.860513
	b 0.594511
	m 1.09285
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 139 Probability 0.0005
	epsilon 0.903337
	b 0.699135
	m 0.845073
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 140 Probability 0.0005
	epsilon 0.872065
	b 0.567221
	m 1.02035
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 141 Probability 0.0005
	epsilon 0.764584
	b 0.534585
	m 0.98327
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 142 Probability 0.0005
	epsilon 0.898048
	b 0.58914
	m 0.951196
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 143 Probability 0.0005
	epsilon 0.797456
	b 0.643302
	m 0.797968
