stoch file 
scenario 1 Probability 0.004
	epsilon 0.907588
	Badult 1.3
	Bold 1.3
scenario 30 Probability 0.004
	epsilon 0.803451
	b 0.557849
	m 1.13324
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 31 Probability 0.004
	epsilon 0.850168
	b 0.683161
	m 1.05027
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 32 Probability 0.004
	epsilon 0.904356
	b 0.505869
	m 1.00434
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 33 Probability 0.004
	epsilon 0.823472
	b 0.695279
	m 0.956264
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 34 Probability 0.004
	epsilon 0.855957
	b 0.657925
	m 1.07016
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 35 Probability 0.004
	epsilon 0.886385
	b 0.583874
	m 1.08599
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 36 Probability 0.004
	epsilon 0.944115
	b 0.621902
	m 1.01997
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 37 Probability 0.004
	epsilon 0.947714
	b 0.508799
	m 0.963095
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 38 Probability 0.004
	epsilon 0.803134
	b 0.557205
	m 0.845668
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 39 Probability 0.004
	epsilon 0.937774
	b 0.591882
	m 0.889025
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 40 Probability 0.004
	epsilon 0.795196
	b 0.665298
	m 0.963925
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 41 Probability 0.004
	epsilon 0.849844
	b 0.575337
	m 1.00407
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 42 Probability 0.004
	epsilon 0.759729
	b 0.613836
	m 1.06128
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 43 Probability 0.004
	epsilon 0.888452
	b 0.597369
	m 0.840307
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 44 Probability 0.004
	epsilon 0.848892
	b 0.654214
	m 1.01661
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 45 Probability 0.004
	epsilon 0.856751
	b 0.610969
	m 0.950918
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 46 Probability 0.004
	epsilon 0.784673
	b 0.603706
	m 1.02847
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 47 Probability 0.004
	epsilon 0.82776
	b 0.577519
	m 1.03024
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 48 Probability 0.004
	epsilon 0.854058
	b 0.632509
	m 1.00034
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 49 Probability 0.004
	epsilon 0.879853
	b 0.64429
	m 1.07164
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 50 Probability 0.004
	epsilon 0.920145
	b 0.594631
	m 0.994188
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 51 Probability 0.004
	epsilon 0.753815
	b 0.608693
	m 0.776178
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 52 Probability 0.004
	epsilon 0.926753
	b 0.588895
	m 0.989315
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 53 Probability 0.004
	epsilon 0.780871
	b 0.599526
	m 0.867269
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 54 Probability 0.004
	epsilon 0.754594
	b 0.650896
	m 1.00555
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 55 Probability 0.004
	epsilon 0.93991
	b 0.500807
	m 1.17041
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 56 Probability 0.004
	epsilon 0.781376
	b 0.616857
	m 1.06679
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 57 Probability 0.004
	epsilon 0.920992
	b 0.563193
	m 1.15092
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 58 Probability 0.004
	epsilon 0.907838
	b 0.59155
	m 1.07444
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 59 Probability 0.004
	epsilon 0.793691
	b 0.547368
	m 1.0134
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 60 Probability 0.004
	epsilon 0.911806
	b 0.682282
	m 0.956591
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 61 Probability 0.004
	epsilon 0.773174
	b 0.592495
	m 0.996566
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 62 Probability 0.004
	epsilon 0.769427
	b 0.57234
	m 1.01706
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 63 Probability 0.004
	epsilon 0.80978
	b 0.611125
	m 1.00487
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 64 Probability 0.004
	epsilon 0.85695
	b 0.561067
	m 1.19054
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 65 Probability 0.004
	epsilon 0.82982
	b 0.518789
	m 0.945464
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 66 Probability 0.004
	epsilon 0.823845
	b 0.564625
	m 0.965506
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 67 Probability 0.004
	epsilon 0.831662
	b 0.624523
	m 0.958931
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 68 Probability 0.004
	epsilon 0.766719
	b 0.547218
	m 1.111
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 69 Probability 0.004
	epsilon 0.931486
	b 0.651701
	m 1.01379
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 70 Probability 0.004
	epsilon 0.868155
	b 0.644838
	m 1.00645
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 71 Probability 0.004
	epsilon 0.942416
	b 0.527828
	m 1.03452
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 72 Probability 0.004
	epsilon 0.895159
	b 0.557425
	m 1.02717
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 73 Probability 0.004
	epsilon 0.873742
	b 0.526983
	m 1.08952
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 74 Probability 0.004
	epsilon 0.876349
	b 0.614293
	m 1.2364
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 75 Probability 0.004
	epsilon 0.881479
	b 0.654535
	m 1.19411
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 76 Probability 0.004
	epsilon 0.91578
	b 0.657447
	m 0.91129
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 77 Probability 0.004
	epsilon 0.842219
	b 0.542412
	m 1.01502
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 78 Probability 0.004
	epsilon 0.864047
	b 0.586741
	m 1.10655
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 79 Probability 0.004
	epsilon 0.876258
	b 0.541452
	m 1.0408
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 80 Probability 0.004
	epsilon 0.766523
	b 0.573921
	m 0.769784
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 81 Probability 0.004
	epsilon 0.847456
	b 0.589409
	m 0.753044
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 82 Probability 0.004
	epsilon 0.858656
	b 0.596967
	m 0.941099
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 83 Probability 0.004
	epsilon 0.880721
	b 0.594311
	m 1.09349
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 84 Probability 0.004
	epsilon 0.763103
	b 0.626301
	m 1.19036
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 85 Probability 0.004
	epsilon 0.913594
	b 0.562937
	m 1.05403
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 86 Probability 0.004
	epsilon 0.922562
	b 0.650202
	m 1.22743
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 87 Probability 0.004
	epsilon 0.853468
	b 0.552822
	m 1.0271
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 88 Probability 0.004
	epsilon 0.822749
	b 0.577267
	m 1.19752
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 89 Probability 0.004
	epsilon 0.895447
	b 0.627508
	m 0.914016
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 90 Probability 0.004
	epsilon 0.802317
	b 0.674981
	m 0.828878
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 91 Probability 0.004
	epsilon 0.797827
	b 0.549752
	m 0.920601
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 92 Probability 0.004
	epsilon 0.930867
	b 0.662859
	m 1.19484
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 93 Probability 0.004
	epsilon 0.811696
	b 0.657729
	m 0.876977
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 94 Probability 0.004
	epsilon 0.841779
	b 0.561901
	m 1.17267
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 95 Probability 0.004
	epsilon 0.839473
	b 0.610602
	m 0.773002
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 96 Probability 0.004
	epsilon 0.827538
	b 0.54318
	m 1.13247
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 97 Probability 0.004
	epsilon 0.802498
	b 0.53319
	m 1.16627
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 98 Probability 0.004
	epsilon 0.762439
	b 0.621326
	m 1.20961
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 99 Probability 0.004
	epsilon 0.846491
	b 0.607192
	m 1.00655
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 100 Probability 0.004
	epsilon 0.827071
	b 0.607682
	m 1.05615
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 101 Probability 0.004
	epsilon 0.887947
	b 0.540809
	m 1.10678
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 102 Probability 0.004
	epsilon 0.909805
	b 0.59088
	m 1.08459
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 103 Probability 0.004
	epsilon 0.834571
	b 0.659883
	m 0.967452
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 104 Probability 0.004
	epsilon 0.85332
	b 0.638085
	m 0.872253
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 105 Probability 0.004
	epsilon 0.9362
	b 0.630925
	m 1.00785
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 106 Probability 0.004
	epsilon 0.752075
	b 0.599514
	m 1.12837
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 107 Probability 0.004
	epsilon 0.769399
	b 0.585379
	m 1.13958
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 108 Probability 0.004
	epsilon 0.923144
	b 0.651405
	m 1.07372
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 109 Probability 0.004
	epsilon 0.785223
	b 0.605096
	m 0.9405
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 110 Probability 0.004
	epsilon 0.831724
	b 0.644814
	m 1.03456
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 111 Probability 0.004
	epsilon 0.886864
	b 0.612309
	m 0.964682
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 112 Probability 0.004
	epsilon 0.880526
	b 0.564638
	m 0.811658
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 113 Probability 0.004
	epsilon 0.850889
	b 0.592189
	m 0.945891
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 114 Probability 0.004
	epsilon 0.772348
	b 0.616626
	m 0.793982
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 115 Probability 0.004
	epsilon 0.83301
	b 0.686715
	m 0.840567
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 116 Probability 0.004
	epsilon 0.805871
	b 0.597656
	m 1.08039
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 117 Probability 0.004
	epsilon 0.851065
	b 0.592384
	m 1.23629
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 118 Probability 0.004
	epsilon 0.941849
	b 0.585922
	m 0.987412
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 119 Probability 0.004
	epsilon 0.770905
	b 0.64892
	m 1.11654
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 120 Probability 0.004
	epsilon 0.835011
	b 0.605935
	m 1.09833
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 121 Probability 0.004
	epsilon 0.864794
	b 0.611303
	m 1.04431
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 122 Probability 0.004
	epsilon 0.855524
	b 0.565865
	m 1.10523
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 123 Probability 0.004
	epsilon 0.802444
	b 0.608407
	m 0.972067
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 124 Probability 0.004
	epsilon 0.83534
	b 0.533742
	m 1.01111
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 125 Probability 0.004
	epsilon 0.75051
	b 0.564811
	m 0.772812
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 126 Probability 0.004
	epsilon 0.770372
	b 0.558766
	m 1.03869
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 127 Probability 0.004
	epsilon 0.870039
	b 0.680035
	m 1.22757
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 128 Probability 0.004
	epsilon 0.948104
	b 0.651379
	m 1.0334
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 129 Probability 0.004
	epsilon 0.8492
	b 0.553227
	m 0.814799
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 130 Probability 0.004
	epsilon 0.817559
	b 0.613769
	m 1.01386
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 131 Probability 0.004
	epsilon 0.941308
	b 0.657696
	m 1.21332
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 132 Probability 0.004
	epsilon 0.838834
	b 0.674241
	m 1.21225
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 133 Probability 0.004
	epsilon 0.847218
	b 0.512373
	m 1.12314
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 134 Probability 0.004
	epsilon 0.941011
	b 0.544033
	m 0.977752
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 135 Probability 0.004
	epsilon 0.889294
	b 0.557742
	m 1.14914
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 136 Probability 0.004
	epsilon 0.907095
	b 0.604711
	m 1.18172
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 137 Probability 0.004
	epsilon 0.792162
	b 0.530609
	m 0.99503
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 138 Probability 0.004
	epsilon 0.83758
	b 0.549186
	m 0.97659
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 139 Probability 0.004
	epsilon 0.876373
	b 0.616288
	m 0.787427
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 140 Probability 0.004
	epsilon 0.8184
	b 0.694483
	m 1.06538
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 141 Probability 0.004
	epsilon 0.759639
	b 0.627496
	m 1.07754
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 142 Probability 0.004
	epsilon 0.856568
	b 0.673551
	m 0.990022
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 143 Probability 0.004
	epsilon 0.851752
	b 0.622084
	m 0.83287
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 144 Probability 0.004
	epsilon 0.785723
	b 0.606535
	m 0.924646
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
