stoch file 
scenario 1 Probability 0.002
	epsilon 0.794688
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 19 Probability 0.002
	epsilon 0.90389
	b 0.635362
	m 1.0128
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 20 Probability 0.002
	epsilon 0.850944
	b 0.61286
	m 0.940896
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 21 Probability 0.002
	epsilon 0.901292
	b 0.632062
	m 0.952749
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 22 Probability 0.002
	epsilon 0.771783
	b 0.592903
	m 1.00972
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 23 Probability 0.002
	epsilon 0.765306
	b 0.628149
	m 0.805672
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 24 Probability 0.002
	epsilon 0.898746
	b 0.600275
	m 1.11479
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 25 Probability 0.002
	epsilon 0.802753
	b 0.648285
	m 0.845243
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 26 Probability 0.002
	epsilon 0.812075
	b 0.624235
	m 0.992967
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 27 Probability 0.002
	epsilon 0.861734
	b 0.569275
	m 1.03555
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 28 Probability 0.002
	epsilon 0.945161
	b 0.673182
	m 1.1229
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 29 Probability 0.002
	epsilon 0.765611
	b 0.543256
	m 0.988573
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 30 Probability 0.002
	epsilon 0.88653
	b 0.6726
	m 1.08691
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 31 Probability 0.002
	epsilon 0.910574
	b 0.603566
	m 0.794972
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 32 Probability 0.002
	epsilon 0.914097
	b 0.539191
	m 0.962776
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 33 Probability 0.002
	epsilon 0.855573
	b 0.668746
	m 0.982935
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 34 Probability 0.002
	epsilon 0.921733
	b 0.529855
	m 0.971255
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 35 Probability 0.002
	epsilon 0.866158
	b 0.650258
	m 1.00548
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 36 Probability 0.002
	epsilon 0.830185
	b 0.655498
	m 0.848635
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 37 Probability 0.002
	epsilon 0.838214
	b 0.600775
	m 1.11415
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 38 Probability 0.002
	epsilon 0.882369
	b 0.645789
	m 1.1103
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 39 Probability 0.002
	epsilon 0.935251
	b 0.608168
	m 0.937491
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 40 Probability 0.002
	epsilon 0.875652
	b 0.607124
	m 1.14291
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 41 Probability 0.002
	epsilon 0.810362
	b 0.637911
	m 0.993453
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 42 Probability 0.002
	epsilon 0.860172
	b 0.51219
	m 1.01479
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 43 Probability 0.002
	epsilon 0.940121
	b 0.636547
	m 0.885009
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 44 Probability 0.002
	epsilon 0.837203
	b 0.614794
	m 1.18946
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 45 Probability 0.002
	epsilon 0.852484
	b 0.627636
	m 1.03768
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 46 Probability 0.002
	epsilon 0.758197
	b 0.575994
	m 1.22102
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 47 Probability 0.002
	epsilon 0.85415
	b 0.602613
	m 0.9248
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 48 Probability 0.002
	epsilon 0.842433
	b 0.607137
	m 0.889156
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 49 Probability 0.002
	epsilon 0.816936
	b 0.6824
	m 1.15285
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 50 Probability 0.002
	epsilon 0.912477
	b 0.591888
	m 0.821774
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 51 Probability 0.002
	epsilon 0.923442
	b 0.62868
	m 1.02944
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 52 Probability 0.002
	epsilon 0.763706
	b 0.591819
	m 1.1114
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 53 Probability 0.002
	epsilon 0.891497
	b 0.546121
	m 0.971418
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 54 Probability 0.002
	epsilon 0.75911
	b 0.627379
	m 1.0624
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 55 Probability 0.002
	epsilon 0.863504
	b 0.688948
	m 1.19418
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 56 Probability 0.002
	epsilon 0.813488
	b 0.695414
	m 1.06337
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 57 Probability 0.002
	epsilon 0.87385
	b 0.645365
	m 0.846952
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 58 Probability 0.002
	epsilon 0.790649
	b 0.593324
	m 1.03217
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 59 Probability 0.002
	epsilon 0.847052
	b 0.651048
	m 1.2293
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 60 Probability 0.002
	epsilon 0.798687
	b 0.657566
	m 1.01707
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 61 Probability 0.002
	epsilon 0.757337
	b 0.619096
	m 0.928829
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 62 Probability 0.002
	epsilon 0.763278
	b 0.61869
	m 1.11094
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 63 Probability 0.002
	epsilon 0.753133
	b 0.576177
	m 0.98183
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 64 Probability 0.002
	epsilon 0.7587
	b 0.502075
	m 1.20609
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 65 Probability 0.002
	epsilon 0.80116
	b 0.543078
	m 1.02778
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 66 Probability 0.002
	epsilon 0.80476
	b 0.631957
	m 1.04995
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 67 Probability 0.002
	epsilon 0.863416
	b 0.6032
	m 1.06401
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 68 Probability 0.002
	epsilon 0.912084
	b 0.553645
	m 1.11012
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 69 Probability 0.002
	epsilon 0.888099
	b 0.599752
	m 0.980431
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 70 Probability 0.002
	epsilon 0.920262
	b 0.617965
	m 0.841618
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 71 Probability 0.002
	epsilon 0.78376
	b 0.537865
	m 1.03235
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 72 Probability 0.002
	epsilon 0.801005
	b 0.601705
	m 1.1197
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 73 Probability 0.002
	epsilon 0.858254
	b 0.582915
	m 0.867152
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 74 Probability 0.002
	epsilon 0.863577
	b 0.698324
	m 0.785095
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 75 Probability 0.002
	epsilon 0.91419
	b 0.605983
	m 1.03198
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 76 Probability 0.002
	epsilon 0.829864
	b 0.534373
	m 0.928666
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 77 Probability 0.002
	epsilon 0.892318
	b 0.575754
	m 1.19016
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 78 Probability 0.002
	epsilon 0.856132
	b 0.579404
	m 1.14213
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 79 Probability 0.002
	epsilon 0.773608
	b 0.593471
	m 1.16237
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 80 Probability 0.002
	epsilon 0.919532
	b 0.693119
	m 0.759556
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 81 Probability 0.002
	epsilon 0.905493
	b 0.590944
	m 0.911562
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 82 Probability 0.002
	epsilon 0.79795
	b 0.603175
	m 0.806765
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 83 Probability 0.002
	epsilon 0.890559
	b 0.62939
	m 0.82539
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 84 Probability 0.002
	epsilon 0.914213
	b 0.50709
	m 1.04581
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 85 Probability 0.002
	epsilon 0.876329
	b 0.540483
	m 1.0787
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 86 Probability 0.002
	epsilon 0.909644
	b 0.699028
	m 1.22128
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 87 Probability 0.002
	epsilon 0.908943
	b 0.611769
	m 0.886575
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 88 Probability 0.002
	epsilon 0.806628
	b 0.665128
	m 0.928067
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 89 Probability 0.002
	epsilon 0.825438
	b 0.649194
	m 1.0295
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 90 Probability 0.002
	epsilon 0.780548
	b 0.549419
	m 1.05552
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 91 Probability 0.002
	epsilon 0.916341
	b 0.691536
	m 0.974926
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 92 Probability 0.002
	epsilon 0.919844
	b 0.545481
	m 1.15682
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 93 Probability 0.002
	epsilon 0.887795
	b 0.525862
	m 0.927323
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 94 Probability 0.002
	epsilon 0.84242
	b 0.559097
	m 0.94163
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 95 Probability 0.002
	epsilon 0.810062
	b 0.560471
	m 1.03726
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 96 Probability 0.002
	epsilon 0.77938
	b 0.652963
	m 0.955043
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 97 Probability 0.002
	epsilon 0.84832
	b 0.694758
	m 1.13749
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 98 Probability 0.002
	epsilon 0.857439
	b 0.615943
	m 1.17621
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 99 Probability 0.002
	epsilon 0.838793
	b 0.548355
	m 1.17404
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 100 Probability 0.002
	epsilon 0.867509
	b 0.576505
	m 0.96418
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 101 Probability 0.002
	epsilon 0.856304
	b 0.675681
	m 0.959209
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 102 Probability 0.002
	epsilon 0.786699
	b 0.667761
	m 1.21509
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 103 Probability 0.002
	epsilon 0.751447
	b 0.639285
	m 0.785725
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 104 Probability 0.002
	epsilon 0.900419
	b 0.500717
	m 1.02122
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 105 Probability 0.002
	epsilon 0.866345
	b 0.553509
	m 1.12072
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 106 Probability 0.002
	epsilon 0.849151
	b 0.672796
	m 0.776961
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 107 Probability 0.002
	epsilon 0.887099
	b 0.597171
	m 1.07365
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 108 Probability 0.002
	epsilon 0.869007
	b 0.555905
	m 1.01434
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 109 Probability 0.002
	epsilon 0.820401
	b 0.601219
	m 0.980901
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 110 Probability 0.002
	epsilon 0.793444
	b 0.617175
	m 0.765747
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 111 Probability 0.002
	epsilon 0.838128
	b 0.508563
	m 1.20123
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 112 Probability 0.002
	epsilon 0.835305
	b 0.574969
	m 1.09247
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 113 Probability 0.002
	epsilon 0.873006
	b 0.521783
	m 1.02914
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 114 Probability 0.002
	epsilon 0.846364
	b 0.566276
	m 0.901991
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 115 Probability 0.002
	epsilon 0.891331
	b 0.635719
	m 0.871527
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 116 Probability 0.002
	epsilon 0.88065
	b 0.601389
	m 0.953935
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 117 Probability 0.002
	epsilon 0.767502
	b 0.53985
	m 1.18092
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 118 Probability 0.002
	epsilon 0.781248
	b 0.560747
	m 1.05117
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 119 Probability 0.002
	epsilon 0.805338
	b 0.643283
	m 0.881369
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 120 Probability 0.002
	epsilon 0.804221
	b 0.605376
	m 0.765572
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 121 Probability 0.002
	epsilon 0.841084
	b 0.558313
	m 1.12032
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 122 Probability 0.002
	epsilon 0.834979
	b 0.571584
	m 1.11628
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 123 Probability 0.002
	epsilon 0.775509
	b 0.690784
	m 1.07984
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 124 Probability 0.002
	epsilon 0.869826
	b 0.546804
	m 0.826461
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 125 Probability 0.002
	epsilon 0.826018
	b 0.55804
	m 0.830221
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 126 Probability 0.002
	epsilon 0.935179
	b 0.552076
	m 0.885757
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 127 Probability 0.002
	epsilon 0.915939
	b 0.634885
	m 1.03292
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 128 Probability 0.002
	epsilon 0.885093
	b 0.641937
	m 0.912743
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 129 Probability 0.002
	epsilon 0.860286
	b 0.60064
	m 0.777557
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 130 Probability 0.002
	epsilon 0.895625
	b 0.6362
	m 0.893036
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 131 Probability 0.002
	epsilon 0.808285
	b 0.591587
	m 0.876628
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 132 Probability 0.002
	epsilon 0.878871
	b 0.538273
	m 0.965708
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 133 Probability 0.002
	epsilon 0.87413
	b 0.667677
	m 1.12855
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 134 Probability 0.002
	epsilon 0.781327
	b 0.50192
	m 1.2416
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 135 Probability 0.002
	epsilon 0.864416
	b 0.61829
	m 1.13203
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 136 Probability 0.002
	epsilon 0.756719
	b 0.667521
	m 0.906157
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 137 Probability 0.002
	epsilon 0.820463
	b 0.514016
	m 1.22743
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 138 Probability 0.002
	epsilon 0.857202
	b 0.52967
	m 1.06465
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 139 Probability 0.002
	epsilon 0.893811
	b 0.578821
	m 0.814815
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 140 Probability 0.002
	epsilon 0.85266
	b 0.650591
	m 1.16579
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 141 Probability 0.002
	epsilon 0.799727
	b 0.693974
	m 0.926659
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 142 Probability 0.002
	epsilon 0.858155
	b 0.630763
	m 0.837268
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 143 Probability 0.002
	epsilon 0.858194
	b 0.562751
	m 1.00117
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 144 Probability 0.002
	epsilon 0.889525
	b 0.646345
	m 1.07457
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
