stoch file 
scenario 1 Probability 0.00133333
	epsilon 0.928438
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 80 Probability 0.00133333
	epsilon 0.796168
	b 0.627155
	m 0.763104
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 81 Probability 0.00133333
	epsilon 0.841277
	b 0.676537
	m 1.01425
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 82 Probability 0.00133333
	epsilon 0.881797
	b 0.532533
	m 0.948323
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 83 Probability 0.00133333
	epsilon 0.837573
	b 0.634389
	m 1.05118
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 84 Probability 0.00133333
	epsilon 0.828227
	b 0.519693
	m 1.23885
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 85 Probability 0.00133333
	epsilon 0.944146
	b 0.522812
	m 0.846952
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 86 Probability 0.00133333
	epsilon 0.85608
	b 0.667084
	m 1.22129
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 87 Probability 0.00133333
	epsilon 0.841171
	b 0.520196
	m 1.24978
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 88 Probability 0.00133333
	epsilon 0.866198
	b 0.648488
	m 1.08151
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 89 Probability 0.00133333
	epsilon 0.90939
	b 0.53816
	m 0.762197
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 90 Probability 0.00133333
	epsilon 0.854811
	b 0.572881
	m 0.945084
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 91 Probability 0.00133333
	epsilon 0.845515
	b 0.56099
	m 1.02847
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 92 Probability 0.00133333
	epsilon 0.82934
	b 0.526347
	m 1.14899
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 93 Probability 0.00133333
	epsilon 0.824324
	b 0.670769
	m 1.15498
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 94 Probability 0.00133333
	epsilon 0.817774
	b 0.506275
	m 1.16548
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 95 Probability 0.00133333
	epsilon 0.820122
	b 0.597347
	m 0.930033
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 96 Probability 0.00133333
	epsilon 0.842726
	b 0.541589
	m 0.837706
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 97 Probability 0.00133333
	epsilon 0.868793
	b 0.507376
	m 1.14386
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 98 Probability 0.00133333
	epsilon 0.809235
	b 0.554616
	m 1.1834
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 99 Probability 0.00133333
	epsilon 0.910423
	b 0.506835
	m 1.09128
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 100 Probability 0.00133333
	epsilon 0.937006
	b 0.660837
	m 1.16972
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 101 Probability 0.00133333
	epsilon 0.831277
	b 0.649735
	m 0.825543
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 102 Probability 0.00133333
	epsilon 0.759744
	b 0.546544
	m 0.985406
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 103 Probability 0.00133333
	epsilon 0.894452
	b 0.649785
	m 0.9559
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 104 Probability 0.00133333
	epsilon 0.777318
	b 0.612206
	m 0.91044
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 105 Probability 0.00133333
	epsilon 0.92546
	b 0.626171
	m 1.24978
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 106 Probability 0.00133333
	epsilon 0.877059
	b 0.629377
	m 0.816886
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 107 Probability 0.00133333
	epsilon 0.933238
	b 0.604872
	m 1.20118
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 108 Probability 0.00133333
	epsilon 0.81837
	b 0.619466
	m 1.04096
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 109 Probability 0.00133333
	epsilon 0.851108
	b 0.624539
	m 1.10864
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 110 Probability 0.00133333
	epsilon 0.839263
	b 0.562352
	m 1.20522
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 111 Probability 0.00133333
	epsilon 0.828523
	b 0.606552
	m 1.10165
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 112 Probability 0.00133333
	epsilon 0.752448
	b 0.626107
	m 0.905823
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 113 Probability 0.00133333
	epsilon 0.880904
	b 0.628818
	m 1.17515
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 114 Probability 0.00133333
	epsilon 0.800361
	b 0.629197
	m 0.8374
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 115 Probability 0.00133333
	epsilon 0.777526
	b 0.602219
	m 0.870927
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 116 Probability 0.00133333
	epsilon 0.933964
	b 0.68694
	m 1.11453
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 117 Probability 0.00133333
	epsilon 0.859176
	b 0.678712
	m 1.20154
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 118 Probability 0.00133333
	epsilon 0.757883
	b 0.602707
	m 1.08306
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 119 Probability 0.00133333
	epsilon 0.91588
	b 0.675805
	m 1.04877
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 120 Probability 0.00133333
	epsilon 0.755305
	b 0.535868
	m 1.13002
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 121 Probability 0.00133333
	epsilon 0.792732
	b 0.620453
	m 0.99211
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 122 Probability 0.00133333
	epsilon 0.885475
	b 0.607078
	m 0.919803
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 123 Probability 0.00133333
	epsilon 0.874624
	b 0.696098
	m 1.21402
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 124 Probability 0.00133333
	epsilon 0.855986
	b 0.676425
	m 1.116
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 125 Probability 0.00133333
	epsilon 0.812848
	b 0.589453
	m 1.00947
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 126 Probability 0.00133333
	epsilon 0.877271
	b 0.660602
	m 1.1361
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 127 Probability 0.00133333
	epsilon 0.81492
	b 0.639362
	m 1.10554
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 128 Probability 0.00133333
	epsilon 0.811714
	b 0.637835
	m 1.00494
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 129 Probability 0.00133333
	epsilon 0.899194
	b 0.517105
	m 0.976062
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 130 Probability 0.00133333
	epsilon 0.856461
	b 0.531539
	m 0.863148
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 131 Probability 0.00133333
	epsilon 0.838827
	b 0.584353
	m 0.988229
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 132 Probability 0.00133333
	epsilon 0.813686
	b 0.608314
	m 1.08666
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 133 Probability 0.00133333
	epsilon 0.923544
	b 0.623986
	m 1.10399
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 134 Probability 0.00133333
	epsilon 0.845624
	b 0.573309
	m 0.990863
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 135 Probability 0.00133333
	epsilon 0.830575
	b 0.618985
	m 0.816426
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 136 Probability 0.00133333
	epsilon 0.821738
	b 0.56099
	m 0.858798
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 137 Probability 0.00133333
	epsilon 0.765014
	b 0.553402
	m 0.812822
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 138 Probability 0.00133333
	epsilon 0.883276
	b 0.584692
	m 0.996798
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 139 Probability 0.00133333
	epsilon 0.814359
	b 0.661642
	m 1.09178
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 140 Probability 0.00133333
	epsilon 0.898191
	b 0.536094
	m 1.14986
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 141 Probability 0.00133333
	epsilon 0.893915
	b 0.535932
	m 0.906612
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
