stoch file 
scenario 1 Probability 0.001
	epsilon 0.812316
	Badult 1.3
	Bold 1.3
scenario 20 Probability 0.001
	epsilon 0.857877
	b 0.631596
	m 0.84288
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 21 Probability 0.001
	epsilon 0.80425
	b 0.604798
	m 0.80479
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 22 Probability 0.001
	epsilon 0.881395
	b 0.64985
	m 0.915497
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 23 Probability 0.001
	epsilon 0.831162
	b 0.581026
	m 1.08165
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 24 Probability 0.001
	epsilon 0.8424
	b 0.55438
	m 1.0116
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 25 Probability 0.001
	epsilon 0.776245
	b 0.575165
	m 0.926434
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 26 Probability 0.001
	epsilon 0.77716
	b 0.509842
	m 1.11486
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 27 Probability 0.001
	epsilon 0.947124
	b 0.579879
	m 1.18147
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 28 Probability 0.001
	epsilon 0.87075
	b 0.562004
	m 0.911866
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 29 Probability 0.001
	epsilon 0.849194
	b 0.559652
	m 1.1075
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 30 Probability 0.001
	epsilon 0.908948
	b 0.559102
	m 0.987709
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 31 Probability 0.001
	epsilon 0.869522
	b 0.599872
	m 0.976749
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 32 Probability 0.001
	epsilon 0.867866
	b 0.597569
	m 1.05937
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 33 Probability 0.001
	epsilon 0.897531
	b 0.631508
	m 1.18471
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 34 Probability 0.001
	epsilon 0.875432
	b 0.589977
	m 1.16275
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 35 Probability 0.001
	epsilon 0.847956
	b 0.652482
	m 0.957117
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 36 Probability 0.001
	epsilon 0.84651
	b 0.696305
	m 1.11791
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 37 Probability 0.001
	epsilon 0.771388
	b 0.62346
	m 1.00186
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 38 Probability 0.001
	epsilon 0.843926
	b 0.604532
	m 0.810212
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 39 Probability 0.001
	epsilon 0.826091
	b 0.644867
	m 0.812289
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 40 Probability 0.001
	epsilon 0.809341
	b 0.658844
	m 1.13306
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 41 Probability 0.001
	epsilon 0.872481
	b 0.555971
	m 0.878941
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 42 Probability 0.001
	epsilon 0.827144
	b 0.598574
	m 1.02767
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 43 Probability 0.001
	epsilon 0.845888
	b 0.546788
	m 0.867295
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 44 Probability 0.001
	epsilon 0.828568
	b 0.614229
	m 1.00511
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 45 Probability 0.001
	epsilon 0.80174
	b 0.528871
	m 1.11285
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 46 Probability 0.001
	epsilon 0.882924
	b 0.633102
	m 0.982052
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 47 Probability 0.001
	epsilon 0.862575
	b 0.604064
	m 0.966878
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 48 Probability 0.001
	epsilon 0.766628
	b 0.634226
	m 0.935859
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 49 Probability 0.001
	epsilon 0.76667
	b 0.634868
	m 0.966703
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 50 Probability 0.001
	epsilon 0.887608
	b 0.548017
	m 0.795491
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 51 Probability 0.001
	epsilon 0.873831
	b 0.686063
	m 0.93367
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 52 Probability 0.001
	epsilon 0.910871
	b 0.678051
	m 0.862607
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 53 Probability 0.001
	epsilon 0.822029
	b 0.673404
	m 1.16554
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 54 Probability 0.001
	epsilon 0.930239
	b 0.572021
	m 0.910854
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 55 Probability 0.001
	epsilon 0.76634
	b 0.56284
	m 0.800963
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 56 Probability 0.001
	epsilon 0.864047
	b 0.574773
	m 1.01519
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 57 Probability 0.001
	epsilon 0.943584
	b 0.500403
	m 1.13659
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 58 Probability 0.001
	epsilon 0.800651
	b 0.580397
	m 0.809738
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 59 Probability 0.001
	epsilon 0.831203
	b 0.624527
	m 1.09779
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 60 Probability 0.001
	epsilon 0.768535
	b 0.598988
	m 0.816251
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 61 Probability 0.001
	epsilon 0.841261
	b 0.626353
	m 0.921918
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 62 Probability 0.001
	epsilon 0.836496
	b 0.678712
	m 1.03593
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 63 Probability 0.001
	epsilon 0.752496
	b 0.573774
	m 1.20416
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 64 Probability 0.001
	epsilon 0.896846
	b 0.5831
	m 1.11829
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 65 Probability 0.001
	epsilon 0.770487
	b 0.573424
	m 1.1115
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 66 Probability 0.001
	epsilon 0.783321
	b 0.592515
	m 1.09194
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 67 Probability 0.001
	epsilon 0.806623
	b 0.56425
	m 0.85322
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 68 Probability 0.001
	epsilon 0.777928
	b 0.690989
	m 1.09724
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 69 Probability 0.001
	epsilon 0.845199
	b 0.624945
	m 1.16072
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 70 Probability 0.001
	epsilon 0.826451
	b 0.661259
	m 1.00735
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 71 Probability 0.001
	epsilon 0.813184
	b 0.608943
	m 0.850224
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 72 Probability 0.001
	epsilon 0.90355
	b 0.527564
	m 0.790885
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 73 Probability 0.001
	epsilon 0.855948
	b 0.699969
	m 0.976389
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 74 Probability 0.001
	epsilon 0.838547
	b 0.592449
	m 0.961053
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 75 Probability 0.001
	epsilon 0.758266
	b 0.692463
	m 0.785904
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 76 Probability 0.001
	epsilon 0.771261
	b 0.596446
	m 1.04609
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 77 Probability 0.001
	epsilon 0.845266
	b 0.581959
	m 0.833969
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 78 Probability 0.001
	epsilon 0.864737
	b 0.608553
	m 0.943224
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 79 Probability 0.001
	epsilon 0.84917
	b 0.582039
	m 1.22797
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 80 Probability 0.001
	epsilon 0.834979
	b 0.589724
	m 0.942707
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 81 Probability 0.001
	epsilon 0.873688
	b 0.56067
	m 0.958805
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 82 Probability 0.001
	epsilon 0.849578
	b 0.578806
	m 1.13289
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 83 Probability 0.001
	epsilon 0.835139
	b 0.61053
	m 1.09492
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 84 Probability 0.001
	epsilon 0.921259
	b 0.660607
	m 0.780015
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 85 Probability 0.001
	epsilon 0.945922
	b 0.519727
	m 0.857641
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 86 Probability 0.001
	epsilon 0.845407
	b 0.678124
	m 1.05708
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 87 Probability 0.001
	epsilon 0.821726
	b 0.556773
	m 0.950871
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 88 Probability 0.001
	epsilon 0.843702
	b 0.60921
	m 0.897927
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 89 Probability 0.001
	epsilon 0.939297
	b 0.635284
	m 0.951659
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 90 Probability 0.001
	epsilon 0.834777
	b 0.540428
	m 1.16292
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 91 Probability 0.001
	epsilon 0.838077
	b 0.564941
	m 1.07412
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 92 Probability 0.001
	epsilon 0.819408
	b 0.653832
	m 0.928036
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 93 Probability 0.001
	epsilon 0.904062
	b 0.51194
	m 0.902532
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 94 Probability 0.001
	epsilon 0.844987
	b 0.533801
	m 1.13283
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 95 Probability 0.001
	epsilon 0.820606
	b 0.621553
	m 0.995426
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 96 Probability 0.001
	epsilon 0.884157
	b 0.522016
	m 1.09063
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 97 Probability 0.001
	epsilon 0.857755
	b 0.674736
	m 0.960195
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 98 Probability 0.001
	epsilon 0.805715
	b 0.580686
	m 0.893095
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 99 Probability 0.001
	epsilon 0.84831
	b 0.584218
	m 1.18576
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 100 Probability 0.001
	epsilon 0.818429
	b 0.576002
	m 1.03799
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 101 Probability 0.001
	epsilon 0.882919
	b 0.640367
	m 1.10629
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 102 Probability 0.001
	epsilon 0.837092
	b 0.553538
	m 1.23842
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 103 Probability 0.001
	epsilon 0.810271
	b 0.667443
	m 1.12101
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 104 Probability 0.001
	epsilon 0.825301
	b 0.59377
	m 1.17322
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 105 Probability 0.001
	epsilon 0.840247
	b 0.694076
	m 1.2198
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 106 Probability 0.001
	epsilon 0.772917
	b 0.664929
	m 0.975759
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 107 Probability 0.001
	epsilon 0.868735
	b 0.505092
	m 0.975776
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 108 Probability 0.001
	epsilon 0.93823
	b 0.673761
	m 0.81258
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 109 Probability 0.001
	epsilon 0.90047
	b 0.530627
	m 0.85706
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 110 Probability 0.001
	epsilon 0.820422
	b 0.654651
	m 1.12389
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 111 Probability 0.001
	epsilon 0.88399
	b 0.588567
	m 1.01698
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 112 Probability 0.001
	epsilon 0.934289
	b 0.58373
	m 1.10781
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 113 Probability 0.001
	epsilon 0.855889
	b 0.528379
	m 1.22564
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 114 Probability 0.001
	epsilon 0.850566
	b 0.667252
	m 0.793233
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 115 Probability 0.001
	epsilon 0.777652
	b 0.521576
	m 1.02006
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 116 Probability 0.001
	epsilon 0.895827
	b 0.522719
	m 1.02181
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 117 Probability 0.001
	epsilon 0.784043
	b 0.59074
	m 1.08487
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 118 Probability 0.001
	epsilon 0.871742
	b 0.632112
	m 0.948379
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 119 Probability 0.001
	epsilon 0.777753
	b 0.650561
	m 1.01979
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 120 Probability 0.001
	epsilon 0.812764
	b 0.568136
	m 1.01328
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 121 Probability 0.001
	epsilon 0.924331
	b 0.671783
	m 1.15514
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 122 Probability 0.001
	epsilon 0.816182
	b 0.652854
	m 0.971632
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 123 Probability 0.001
	epsilon 0.824556
	b 0.553776
	m 1.07202
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 124 Probability 0.001
	epsilon 0.949341
	b 0.570319
	m 1.0949
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 125 Probability 0.001
	epsilon 0.913198
	b 0.655594
	m 0.947807
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 126 Probability 0.001
	epsilon 0.777425
	b 0.661011
	m 0.809313
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 127 Probability 0.001
	epsilon 0.936802
	b 0.59632
	m 1.135
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 128 Probability 0.001
	epsilon 0.801933
	b 0.511977
	m 0.989115
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 129 Probability 0.001
	epsilon 0.79813
	b 0.628416
	m 1.01919
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 130 Probability 0.001
	epsilon 0.786059
	b 0.570925
	m 0.980975
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 131 Probability 0.001
	epsilon 0.855247
	b 0.544097
	m 1.05327
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 132 Probability 0.001
	epsilon 0.840088
	b 0.59904
	m 0.945341
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 133 Probability 0.001
	epsilon 0.750585
	b 0.630547
	m 1.04165
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 134 Probability 0.001
	epsilon 0.940264
	b 0.606461
	m 1.12494
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 135 Probability 0.001
	epsilon 0.776647
	b 0.690218
	m 0.870812
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 136 Probability 0.001
	epsilon 0.764577
	b 0.657138
	m 1.00964
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 137 Probability 0.001
	epsilon 0.84858
	b 0.647742
	m 1.06209
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 138 Probability 0.001
	epsilon 0.920528
	b 0.635706
	m 0.99919
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 139 Probability 0.001
	epsilon 0.910468
	b 0.535885
	m 0.969546
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 140 Probability 0.001
	epsilon 0.758204
	b 0.622164
	m 0.9375
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 141 Probability 0.001
	epsilon 0.858596
	b 0.632386
	m 1.0419
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 142 Probability 0.001
	epsilon 0.85517
	b 0.649015
	m 1.14364
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 143 Probability 0.001
	epsilon 0.833457
	b 0.648557
	m 0.817045
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 144 Probability 0.001
	epsilon 0.828436
	b 0.639856
	m 1.20794
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
