stoch file 
scenario 1 Probability 0.00133333
	epsilon 0.855828
scenario 34 Probability 0.00133333
	epsilon 0.844457
	b 0.579816
	m 0.942582
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 35 Probability 0.00133333
	epsilon 0.940444
	b 0.688673
	m 0.827254
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 36 Probability 0.00133333
	epsilon 0.90923
	b 0.558026
	m 0.824298
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 37 Probability 0.00133333
	epsilon 0.892221
	b 0.559028
	m 1.05987
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 38 Probability 0.00133333
	epsilon 0.79353
	b 0.600079
	m 0.882299
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 39 Probability 0.00133333
	epsilon 0.873661
	b 0.540765
	m 1.20107
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 40 Probability 0.00133333
	epsilon 0.880995
	b 0.531926
	m 1.05963
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 41 Probability 0.00133333
	epsilon 0.799317
	b 0.605996
	m 1.14485
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 42 Probability 0.00133333
	epsilon 0.86589
	b 0.556661
	m 0.77249
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 43 Probability 0.00133333
	epsilon 0.775245
	b 0.599902
	m 1.07608
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 44 Probability 0.00133333
	epsilon 0.819092
	b 0.695779
	m 1.05474
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 45 Probability 0.00133333
	epsilon 0.835245
	b 0.562271
	m 0.928382
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 46 Probability 0.00133333
	epsilon 0.923392
	b 0.669342
	m 1.22494
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 47 Probability 0.00133333
	epsilon 0.921833
	b 0.609086
	m 0.94376
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 48 Probability 0.00133333
	epsilon 0.933407
	b 0.559802
	m 1.23315
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 49 Probability 0.00133333
	epsilon 0.898736
	b 0.691926
	m 0.911931
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 50 Probability 0.00133333
	epsilon 0.770615
	b 0.509954
	m 1.13337
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 51 Probability 0.00133333
	epsilon 0.889893
	b 0.579156
	m 0.824483
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 52 Probability 0.00133333
	epsilon 0.819188
	b 0.583428
	m 0.964567
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 53 Probability 0.00133333
	epsilon 0.775996
	b 0.551269
	m 0.87062
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 54 Probability 0.00133333
	epsilon 0.788318
	b 0.670102
	m 0.911039
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 55 Probability 0.00133333
	epsilon 0.883887
	b 0.619886
	m 0.877812
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 56 Probability 0.00133333
	epsilon 0.823623
	b 0.629808
	m 1.08007
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 57 Probability 0.00133333
	epsilon 0.859548
	b 0.598027
	m 0.846191
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 58 Probability 0.00133333
	epsilon 0.938245
	b 0.534303
	m 1.00469
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 59 Probability 0.00133333
	epsilon 0.843487
	b 0.559916
	m 0.88325
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 60 Probability 0.00133333
	epsilon 0.811682
	b 0.646471
	m 0.819633
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 61 Probability 0.00133333
	epsilon 0.87457
	b 0.673449
	m 0.915604
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 62 Probability 0.00133333
	epsilon 0.792948
	b 0.619551
	m 1.19177
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 63 Probability 0.00133333
	epsilon 0.844324
	b 0.598892
	m 0.912743
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 64 Probability 0.00133333
	epsilon 0.887733
	b 0.559359
	m 0.951307
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 65 Probability 0.00133333
	epsilon 0.801671
	b 0.596674
	m 1.08394
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 66 Probability 0.00133333
	epsilon 0.917108
	b 0.615109
	m 0.907806
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 67 Probability 0.00133333
	epsilon 0.859023
	b 0.566293
	m 0.936627
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 68 Probability 0.00133333
	epsilon 0.881475
	b 0.597971
	m 0.962626
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 69 Probability 0.00133333
	epsilon 0.831827
	b 0.524683
	m 0.837809
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 70 Probability 0.00133333
	epsilon 0.859989
	b 0.541824
	m 1.0766
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 71 Probability 0.00133333
	epsilon 0.750263
	b 0.548871
	m 0.887223
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 72 Probability 0.00133333
	epsilon 0.90259
	b 0.582865
	m 1.22324
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 73 Probability 0.00133333
	epsilon 0.797698
	b 0.642076
	m 0.951038
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 74 Probability 0.00133333
	epsilon 0.946883
	b 0.695295
	m 0.899802
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 75 Probability 0.00133333
	epsilon 0.81997
	b 0.628883
	m 0.967921
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 76 Probability 0.00133333
	epsilon 0.835943
	b 0.587061
	m 1.01904
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 77 Probability 0.00133333
	epsilon 0.805147
	b 0.66601
	m 1.12018
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 78 Probability 0.00133333
	epsilon 0.827622
	b 0.532173
	m 1.0755
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 79 Probability 0.00133333
	epsilon 0.8326
	b 0.503807
	m 1.11595
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 80 Probability 0.00133333
	epsilon 0.858999
	b 0.566758
	m 0.86047
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 81 Probability 0.00133333
	epsilon 0.85018
	b 0.524026
	m 1.01912
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 82 Probability 0.00133333
	epsilon 0.774566
	b 0.616983
	m 1.06488
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 83 Probability 0.00133333
	epsilon 0.859609
	b 0.546377
	m 0.97364
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 84 Probability 0.00133333
	epsilon 0.8252
	b 0.536157
	m 1.13912
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 85 Probability 0.00133333
	epsilon 0.912022
	b 0.545122
	m 1.1876
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 86 Probability 0.00133333
	epsilon 0.811121
	b 0.680083
	m 1.19888
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 87 Probability 0.00133333
	epsilon 0.940966
	b 0.698856
	m 1.16224
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 88 Probability 0.00133333
	epsilon 0.884972
	b 0.552459
	m 0.993844
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 89 Probability 0.00133333
	epsilon 0.882171
	b 0.578859
	m 0.992086
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 90 Probability 0.00133333
	epsilon 0.807074
	b 0.554726
	m 1.14159
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 91 Probability 0.00133333
	epsilon 0.830363
	b 0.606568
	m 1.0813
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 92 Probability 0.00133333
	epsilon 0.793444
	b 0.576501
	m 1.10157
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 93 Probability 0.00133333
	epsilon 0.815417
	b 0.601584
	m 0.773701
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 94 Probability 0.00133333
	epsilon 0.894762
	b 0.636516
	m 0.855827
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 95 Probability 0.00133333
	epsilon 0.849887
	b 0.588789
	m 1.11144
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 96 Probability 0.00133333
	epsilon 0.936287
	b 0.627423
	m 0.989577
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 97 Probability 0.00133333
	epsilon 0.881873
	b 0.559647
	m 0.82989
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 98 Probability 0.00133333
	epsilon 0.797224
	b 0.574418
	m 0.980291
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 99 Probability 0.00133333
	epsilon 0.783077
	b 0.67116
	m 1.03331
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 100 Probability 0.00133333
	epsilon 0.791365
	b 0.557565
	m 1.21101
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 101 Probability 0.00133333
	epsilon 0.816259
	b 0.599145
	m 0.914919
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 102 Probability 0.00133333
	epsilon 0.857032
	b 0.537123
	m 0.890306
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 103 Probability 0.00133333
	epsilon 0.8516
	b 0.6006
	m 0.934316
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 104 Probability 0.00133333
	epsilon 0.894352
	b 0.68097
	m 1.11958
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 105 Probability 0.00133333
	epsilon 0.874145
	b 0.572106
	m 0.93106
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 106 Probability 0.00133333
	epsilon 0.839443
	b 0.626357
	m 0.880029
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 107 Probability 0.00133333
	epsilon 0.784279
	b 0.608969
	m 1.04003
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 108 Probability 0.00133333
	epsilon 0.861604
	b 0.514204
	m 1.03387
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 109 Probability 0.00133333
	epsilon 0.862603
	b 0.613734
	m 1.20241
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 110 Probability 0.00133333
	epsilon 0.803266
	b 0.6225
	m 0.862567
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 111 Probability 0.00133333
	epsilon 0.777646
	b 0.586384
	m 0.973377
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 112 Probability 0.00133333
	epsilon 0.837846
	b 0.571714
	m 0.851595
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 113 Probability 0.00133333
	epsilon 0.875664
	b 0.608473
	m 1.06825
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 114 Probability 0.00133333
	epsilon 0.829565
	b 0.550461
	m 1.16844
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 115 Probability 0.00133333
	epsilon 0.869059
	b 0.619704
	m 1.07411
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 116 Probability 0.00133333
	epsilon 0.808142
	b 0.560683
	m 0.998538
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 117 Probability 0.00133333
	epsilon 0.897477
	b 0.546674
	m 1.08027
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 118 Probability 0.00133333
	epsilon 0.869196
	b 0.64986
	m 1.20677
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 119 Probability 0.00133333
	epsilon 0.810787
	b 0.60648
	m 0.960803
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 120 Probability 0.00133333
	epsilon 0.855847
	b 0.50854
	m 0.964083
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 121 Probability 0.00133333
	epsilon 0.855234
	b 0.620132
	m 1.04508
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 122 Probability 0.00133333
	epsilon 0.876242
	b 0.653613
	m 0.792167
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 123 Probability 0.00133333
	epsilon 0.876171
	b 0.519829
	m 0.867736
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 124 Probability 0.00133333
	epsilon 0.898845
	b 0.572182
	m 1.21632
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 125 Probability 0.00133333
	epsilon 0.885189
	b 0.573655
	m 0.926608
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 126 Probability 0.00133333
	epsilon 0.88528
	b 0.537061
	m 1.09938
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 127 Probability 0.00133333
	epsilon 0.883132
	b 0.666169
	m 1.09384
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 128 Probability 0.00133333
	epsilon 0.812138
	b 0.527583
	m 0.906955
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 129 Probability 0.00133333
	epsilon 0.928177
	b 0.617346
	m 0.953504
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 130 Probability 0.00133333
	epsilon 0.826099
	b 0.670047
	m 1.08284
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 131 Probability 0.00133333
	epsilon 0.856588
	b 0.6462
	m 0.852615
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 132 Probability 0.00133333
	epsilon 0.851392
	b 0.613699
	m 0.836975
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 133 Probability 0.00133333
	epsilon 0.812685
	b 0.541781
	m 1.17475
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 134 Probability 0.00133333
	epsilon 0.869077
	b 0.634251
	m 1.10248
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 135 Probability 0.00133333
	epsilon 0.793067
	b 0.655759
	m 1.01552
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 136 Probability 0.00133333
	epsilon 0.852776
	b 0.593864
	m 1.03089
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 137 Probability 0.00133333
	epsilon 0.815873
	b 0.637373
	m 0.94822
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 138 Probability 0.00133333
	epsilon 0.815249
	b 0.51769
	m 1.13543
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 139 Probability 0.00133333
	epsilon 0.807275
	b 0.621557
	m 1.1426
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 140 Probability 0.00133333
	epsilon 0.85234
	b 0.559088
	m 1.16967
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 141 Probability 0.00133333
	epsilon 0.826721
	b 0.519235
	m 0.971691
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
