stoch file 
scenario 1 Probability 0.002
	epsilon 0.789889
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 48 Probability 0.002
	epsilon 0.88053
	b 0.606376
	m 0.989856
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 49 Probability 0.002
	epsilon 0.835771
	b 0.611937
	m 1.03571
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 50 Probability 0.002
	epsilon 0.833013
	b 0.632395
	m 1.15296
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 51 Probability 0.002
	epsilon 0.84858
	b 0.507614
	m 1.05002
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 52 Probability 0.002
	epsilon 0.875696
	b 0.534173
	m 0.814526
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 53 Probability 0.002
	epsilon 0.809939
	b 0.645548
	m 1.22624
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 54 Probability 0.002
	epsilon 0.874644
	b 0.630468
	m 1.17734
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 55 Probability 0.002
	epsilon 0.940852
	b 0.607676
	m 0.986206
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 56 Probability 0.002
	epsilon 0.928017
	b 0.604204
	m 1.00026
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 57 Probability 0.002
	epsilon 0.849847
	b 0.6046
	m 1.12742
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 58 Probability 0.002
	epsilon 0.813935
	b 0.532826
	m 0.940161
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 59 Probability 0.002
	epsilon 0.924839
	b 0.636135
	m 0.937128
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 60 Probability 0.002
	epsilon 0.894986
	b 0.613699
	m 0.841158
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 61 Probability 0.002
	epsilon 0.758235
	b 0.54087
	m 0.88192
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 62 Probability 0.002
	epsilon 0.84413
	b 0.520399
	m 1.1051
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 63 Probability 0.002
	epsilon 0.882585
	b 0.629595
	m 1.10412
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 64 Probability 0.002
	epsilon 0.794225
	b 0.669171
	m 1.17802
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 65 Probability 0.002
	epsilon 0.946026
	b 0.574162
	m 1.07116
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 66 Probability 0.002
	epsilon 0.830211
	b 0.696794
	m 1.13988
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 67 Probability 0.002
	epsilon 0.824788
	b 0.625432
	m 0.976062
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 68 Probability 0.002
	epsilon 0.859237
	b 0.557588
	m 0.992346
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 69 Probability 0.002
	epsilon 0.771469
	b 0.671209
	m 0.810358
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 70 Probability 0.002
	epsilon 0.817216
	b 0.592794
	m 1.0094
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 71 Probability 0.002
	epsilon 0.858719
	b 0.558054
	m 1.00655
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 72 Probability 0.002
	epsilon 0.94665
	b 0.635275
	m 1.00824
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 73 Probability 0.002
	epsilon 0.829111
	b 0.536331
	m 0.874267
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 74 Probability 0.002
	epsilon 0.862333
	b 0.612863
	m 0.970784
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 75 Probability 0.002
	epsilon 0.872195
	b 0.578197
	m 0.952685
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 76 Probability 0.002
	epsilon 0.76416
	b 0.612794
	m 1.06187
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 77 Probability 0.002
	epsilon 0.859976
	b 0.56216
	m 0.91994
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 78 Probability 0.002
	epsilon 0.887249
	b 0.634007
	m 0.965085
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 79 Probability 0.002
	epsilon 0.811861
	b 0.589649
	m 0.952528
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 80 Probability 0.002
	epsilon 0.949069
	b 0.608254
	m 0.784391
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 81 Probability 0.002
	epsilon 0.897836
	b 0.661321
	m 0.833688
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 82 Probability 0.002
	epsilon 0.816237
	b 0.592417
	m 1.0105
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 83 Probability 0.002
	epsilon 0.844897
	b 0.616442
	m 1.09377
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 84 Probability 0.002
	epsilon 0.7673
	b 0.546954
	m 0.966851
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 85 Probability 0.002
	epsilon 0.849154
	b 0.587088
	m 0.810879
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 86 Probability 0.002
	epsilon 0.816464
	b 0.665228
	m 0.990379
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 87 Probability 0.002
	epsilon 0.848419
	b 0.529386
	m 0.892919
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 88 Probability 0.002
	epsilon 0.893015
	b 0.687847
	m 1.20159
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 89 Probability 0.002
	epsilon 0.75873
	b 0.59084
	m 1.22041
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 90 Probability 0.002
	epsilon 0.85977
	b 0.523082
	m 1.2032
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 91 Probability 0.002
	epsilon 0.871428
	b 0.659644
	m 1.20567
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 92 Probability 0.002
	epsilon 0.797904
	b 0.597275
	m 0.921783
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 93 Probability 0.002
	epsilon 0.905865
	b 0.559368
	m 1.0891
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 94 Probability 0.002
	epsilon 0.759019
	b 0.606842
	m 0.902814
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 95 Probability 0.002
	epsilon 0.784977
	b 0.546544
	m 1.21168
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 96 Probability 0.002
	epsilon 0.853924
	b 0.583827
	m 1.15544
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 97 Probability 0.002
	epsilon 0.837015
	b 0.590626
	m 1.0156
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 98 Probability 0.002
	epsilon 0.855479
	b 0.63551
	m 0.874557
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 99 Probability 0.002
	epsilon 0.882661
	b 0.500865
	m 1.16197
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 100 Probability 0.002
	epsilon 0.924498
	b 0.508327
	m 1.10782
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 101 Probability 0.002
	epsilon 0.860036
	b 0.58256
	m 1.10668
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 102 Probability 0.002
	epsilon 0.871712
	b 0.616022
	m 0.950136
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 103 Probability 0.002
	epsilon 0.849997
	b 0.556811
	m 0.992794
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 104 Probability 0.002
	epsilon 0.859253
	b 0.584571
	m 1.23642
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 105 Probability 0.002
	epsilon 0.890907
	b 0.569833
	m 0.787177
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 106 Probability 0.002
	epsilon 0.796309
	b 0.59319
	m 1.0227
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 107 Probability 0.002
	epsilon 0.876643
	b 0.582123
	m 1.10973
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 108 Probability 0.002
	epsilon 0.794677
	b 0.618856
	m 1.05853
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 109 Probability 0.002
	epsilon 0.908105
	b 0.596231
	m 0.984093
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 110 Probability 0.002
	epsilon 0.911704
	b 0.619678
	m 0.940538
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 111 Probability 0.002
	epsilon 0.858786
	b 0.620117
	m 0.794347
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 112 Probability 0.002
	epsilon 0.815335
	b 0.584894
	m 1.07401
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 113 Probability 0.002
	epsilon 0.911034
	b 0.591354
	m 0.756099
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 114 Probability 0.002
	epsilon 0.857366
	b 0.579505
	m 0.794295
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 115 Probability 0.002
	epsilon 0.936056
	b 0.648458
	m 1.01049
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 116 Probability 0.002
	epsilon 0.762226
	b 0.633977
	m 0.959667
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 117 Probability 0.002
	epsilon 0.939574
	b 0.575773
	m 0.963413
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 118 Probability 0.002
	epsilon 0.869934
	b 0.560561
	m 0.91231
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 119 Probability 0.002
	epsilon 0.848707
	b 0.636012
	m 0.933511
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 120 Probability 0.002
	epsilon 0.854128
	b 0.640476
	m 0.888549
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 121 Probability 0.002
	epsilon 0.897286
	b 0.675402
	m 1.11623
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 122 Probability 0.002
	epsilon 0.85922
	b 0.606973
	m 0.943788
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 123 Probability 0.002
	epsilon 0.801015
	b 0.54671
	m 1.14103
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 124 Probability 0.002
	epsilon 0.89243
	b 0.607794
	m 1.16213
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 125 Probability 0.002
	epsilon 0.807663
	b 0.629263
	m 1.19147
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 126 Probability 0.002
	epsilon 0.793894
	b 0.635536
	m 0.997701
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 127 Probability 0.002
	epsilon 0.824965
	b 0.520311
	m 1.01072
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 128 Probability 0.002
	epsilon 0.763394
	b 0.56959
	m 0.864896
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 129 Probability 0.002
	epsilon 0.872374
	b 0.669813
	m 1.07979
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 130 Probability 0.002
	epsilon 0.756221
	b 0.66521
	m 1.02914
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 131 Probability 0.002
	epsilon 0.946457
	b 0.576879
	m 0.938985
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 132 Probability 0.002
	epsilon 0.875459
	b 0.610107
	m 0.756443
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 133 Probability 0.002
	epsilon 0.836216
	b 0.579239
	m 0.911746
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 134 Probability 0.002
	epsilon 0.837598
	b 0.64513
	m 0.924934
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 135 Probability 0.002
	epsilon 0.853115
	b 0.626238
	m 1.13805
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 136 Probability 0.002
	epsilon 0.757553
	b 0.505257
	m 1.24485
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 137 Probability 0.002
	epsilon 0.904388
	b 0.565989
	m 1.06258
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 138 Probability 0.002
	epsilon 0.843204
	b 0.530248
	m 0.976733
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 139 Probability 0.002
	epsilon 0.788012
	b 0.58582
	m 0.774002
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 140 Probability 0.002
	epsilon 0.770108
	b 0.686977
	m 1.21693
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 141 Probability 0.002
	epsilon 0.84401
	b 0.622378
	m 0.90053
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 142 Probability 0.002
	epsilon 0.858593
	b 0.579737
	m 1.10205
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 143 Probability 0.002
	epsilon 0.814446
	b 0.638099
	m 0.867165
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 144 Probability 0.002
	epsilon 0.889752
	b 0.508935
	m 1.04128
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
