stoch file 
scenario 1 Probability 0.0005
	epsilon 0.854325
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 102 Probability 0.0005
	epsilon 0.813158
	b 0.677532
	m 0.992338
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 103 Probability 0.0005
	epsilon 0.879882
	b 0.602472
	m 1.18692
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 104 Probability 0.0005
	epsilon 0.80728
	b 0.625153
	m 1.06945
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 105 Probability 0.0005
	epsilon 0.947415
	b 0.654498
	m 1.10035
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 106 Probability 0.0005
	epsilon 0.892156
	b 0.506997
	m 1.10083
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 107 Probability 0.0005
	epsilon 0.909727
	b 0.5274
	m 1.09418
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 108 Probability 0.0005
	epsilon 0.873071
	b 0.597528
	m 1.12415
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 109 Probability 0.0005
	epsilon 0.904883
	b 0.541151
	m 1.13465
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 110 Probability 0.0005
	epsilon 0.769112
	b 0.659694
	m 1.0321
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 111 Probability 0.0005
	epsilon 0.943142
	b 0.517635
	m 1.08738
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 112 Probability 0.0005
	epsilon 0.75914
	b 0.531333
	m 0.98577
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 113 Probability 0.0005
	epsilon 0.811673
	b 0.678799
	m 1.05439
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 114 Probability 0.0005
	epsilon 0.933618
	b 0.653675
	m 1.15153
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 115 Probability 0.0005
	epsilon 0.872511
	b 0.61328
	m 1.12097
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 116 Probability 0.0005
	epsilon 0.802021
	b 0.598935
	m 1.08172
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 117 Probability 0.0005
	epsilon 0.79537
	b 0.65402
	m 0.873218
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 118 Probability 0.0005
	epsilon 0.90805
	b 0.664801
	m 1.08774
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 119 Probability 0.0005
	epsilon 0.885837
	b 0.636512
	m 0.968959
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 120 Probability 0.0005
	epsilon 0.819978
	b 0.632758
	m 0.855188
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 121 Probability 0.0005
	epsilon 0.795243
	b 0.640189
	m 0.90369
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 122 Probability 0.0005
	epsilon 0.779904
	b 0.67925
	m 0.886479
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 123 Probability 0.0005
	epsilon 0.841825
	b 0.696489
	m 1.0213
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 124 Probability 0.0005
	epsilon 0.80009
	b 0.593644
	m 1.03139
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 125 Probability 0.0005
	epsilon 0.777211
	b 0.622649
	m 1.10685
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 126 Probability 0.0005
	epsilon 0.89733
	b 0.665362
	m 0.944599
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 127 Probability 0.0005
	epsilon 0.821795
	b 0.654825
	m 0.882201
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 128 Probability 0.0005
	epsilon 0.921172
	b 0.597403
	m 1.09933
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 129 Probability 0.0005
	epsilon 0.854481
	b 0.551279
	m 1.10919
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 130 Probability 0.0005
	epsilon 0.860084
	b 0.503942
	m 0.988653
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 131 Probability 0.0005
	epsilon 0.756369
	b 0.67925
	m 0.768478
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 132 Probability 0.0005
	epsilon 0.750469
	b 0.591839
	m 1.00185
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 133 Probability 0.0005
	epsilon 0.834232
	b 0.563953
	m 0.998861
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 134 Probability 0.0005
	epsilon 0.841374
	b 0.580923
	m 0.879201
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 135 Probability 0.0005
	epsilon 0.812405
	b 0.632272
	m 1.02706
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 136 Probability 0.0005
	epsilon 0.883994
	b 0.595058
	m 1.00754
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 137 Probability 0.0005
	epsilon 0.794603
	b 0.567744
	m 0.921595
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 138 Probability 0.0005
	epsilon 0.860884
	b 0.542581
	m 0.797951
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 139 Probability 0.0005
	epsilon 0.833205
	b 0.560207
	m 1.00572
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 140 Probability 0.0005
	epsilon 0.760037
	b 0.525168
	m 0.940102
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 141 Probability 0.0005
	epsilon 0.78316
	b 0.57377
	m 1.07838
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 142 Probability 0.0005
	epsilon 0.855983
	b 0.67973
	m 0.781299
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 143 Probability 0.0005
	epsilon 0.921746
	b 0.647252
	m 1.1059
