stoch file 
scenario 1 Probability 0.004
	epsilon 0.862264
	epsilon 0.856839
	b 0.680049
	m 0.88812
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 25 Probability 0.004
	epsilon 0.865412
	b 0.591477
	m 0.887223
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 26 Probability 0.004
	epsilon 0.944366
	b 0.566953
	m 1.23293
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 27 Probability 0.004
	epsilon 0.927314
	b 0.693616
	m 0.911855
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 28 Probability 0.004
	epsilon 0.750345
	b 0.568462
	m 1.14166
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 29 Probability 0.004
	epsilon 0.845576
	b 0.528091
	m 0.994913
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 30 Probability 0.004
	epsilon 0.875771
	b 0.57566
	m 1.08805
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 31 Probability 0.004
	epsilon 0.866698
	b 0.610469
	m 1.06621
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 32 Probability 0.004
	epsilon 0.813992
	b 0.557196
	m 0.763576
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 33 Probability 0.004
	epsilon 0.880962
	b 0.612915
	m 0.890046
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 34 Probability 0.004
	epsilon 0.833648
	b 0.591971
	m 1.14767
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 35 Probability 0.004
	epsilon 0.891183
	b 0.60408
	m 0.810212
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 36 Probability 0.004
	epsilon 0.846117
	b 0.539415
	m 1.03431
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 37 Probability 0.004
	epsilon 0.790494
	b 0.559757
	m 0.972058
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 38 Probability 0.004
	epsilon 0.795696
	b 0.583874
	m 0.824945
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 39 Probability 0.004
	epsilon 0.856438
	b 0.600566
	m 0.977134
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 40 Probability 0.004
	epsilon 0.868005
	b 0.637001
	m 0.993766
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 41 Probability 0.004
	epsilon 0.811561
	b 0.589422
	m 0.976959
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 42 Probability 0.004
	epsilon 0.832796
	b 0.539157
	m 1.0751
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 43 Probability 0.004
	epsilon 0.813136
	b 0.652255
	m 1.01766
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 44 Probability 0.004
	epsilon 0.865807
	b 0.531309
	m 1.17
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 45 Probability 0.004
	epsilon 0.856187
	b 0.572769
	m 1.03125
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 46 Probability 0.004
	epsilon 0.933309
	b 0.675954
	m 1.00679
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 47 Probability 0.004
	epsilon 0.756088
	b 0.579614
	m 0.85267
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 48 Probability 0.004
	epsilon 0.877596
	b 0.615686
	m 1.01954
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 49 Probability 0.004
	epsilon 0.758806
	b 0.526271
	m 1.10291
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 50 Probability 0.004
	epsilon 0.8999
	b 0.534373
	m 0.980332
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 51 Probability 0.004
	epsilon 0.830519
	b 0.624072
	m 0.755166
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 52 Probability 0.004
	epsilon 0.937627
	b 0.627163
	m 1.03547
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 53 Probability 0.004
	epsilon 0.850459
	b 0.623727
	m 0.980035
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 54 Probability 0.004
	epsilon 0.859993
	b 0.665703
	m 0.990665
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 55 Probability 0.004
	epsilon 0.841653
	b 0.548258
	m 1.03575
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 56 Probability 0.004
	epsilon 0.800306
	b 0.549954
	m 0.760433
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 57 Probability 0.004
	epsilon 0.874859
	b 0.560139
	m 0.790797
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 58 Probability 0.004
	epsilon 0.8017
	b 0.530156
	m 1.17714
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 59 Probability 0.004
	epsilon 0.807551
	b 0.545796
	m 1.16126
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 60 Probability 0.004
	epsilon 0.787592
	b 0.686417
	m 0.982829
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 61 Probability 0.004
	epsilon 0.798718
	b 0.687656
	m 0.808034
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 62 Probability 0.004
	epsilon 0.82568
	b 0.526526
	m 1.00421
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 63 Probability 0.004
	epsilon 0.86103
	b 0.559258
	m 0.885214
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 64 Probability 0.004
	epsilon 0.898394
	b 0.597578
	m 0.830852
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 65 Probability 0.004
	epsilon 0.860612
	b 0.585029
	m 0.958021
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 66 Probability 0.004
	epsilon 0.932289
	b 0.657609
	m 1.02934
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 67 Probability 0.004
	epsilon 0.871704
	b 0.518459
	m 1.0984
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 68 Probability 0.004
	epsilon 0.888161
	b 0.530082
	m 0.75539
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 69 Probability 0.004
	epsilon 0.847603
	b 0.538267
	m 0.758075
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 70 Probability 0.004
	epsilon 0.863462
	b 0.584289
	m 0.937314
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 71 Probability 0.004
	epsilon 0.886662
	b 0.513074
	m 1.14297
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 72 Probability 0.004
	epsilon 0.752989
	b 0.64788
	m 0.953357
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 73 Probability 0.004
	epsilon 0.807411
	b 0.524404
	m 1.08464
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 74 Probability 0.004
	epsilon 0.783481
	b 0.636847
	m 1.00073
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 75 Probability 0.004
	epsilon 0.909296
	b 0.584994
	m 0.987404
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 76 Probability 0.004
	epsilon 0.855289
	b 0.648513
	m 1.22821
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 77 Probability 0.004
	epsilon 0.932665
	b 0.574276
	m 0.998776
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 78 Probability 0.004
	epsilon 0.872634
	b 0.592179
	m 1.14616
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 79 Probability 0.004
	epsilon 0.8416
	b 0.6103
	m 0.973827
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 80 Probability 0.004
	epsilon 0.799843
	b 0.51693
	m 1.17728
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 81 Probability 0.004
	epsilon 0.856944
	b 0.662232
	m 1.03467
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 82 Probability 0.004
	epsilon 0.860775
	b 0.615031
	m 1.13348
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 83 Probability 0.004
	epsilon 0.846904
	b 0.635028
	m 1.03196
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 84 Probability 0.004
	epsilon 0.866597
	b 0.591264
	m 0.869117
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 85 Probability 0.004
	epsilon 0.873514
	b 0.500254
	m 1.06299
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 86 Probability 0.004
	epsilon 0.796528
	b 0.596253
	m 1.00658
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 87 Probability 0.004
	epsilon 0.85587
	b 0.587297
	m 0.958571
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 88 Probability 0.004
	epsilon 0.84577
	b 0.599804
	m 0.884113
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 89 Probability 0.004
	epsilon 0.808678
	b 0.525284
	m 1.17481
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 90 Probability 0.004
	epsilon 0.785182
	b 0.558936
	m 1.16846
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 91 Probability 0.004
	epsilon 0.890216
	b 0.555505
	m 0.940993
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 92 Probability 0.004
	epsilon 0.911659
	b 0.506858
	m 1.06908
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 93 Probability 0.004
	epsilon 0.849474
	b 0.60164
	m 0.942582
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 94 Probability 0.004
	epsilon 0.891133
	b 0.558572
	m 1.01519
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 95 Probability 0.004
	epsilon 0.89978
	b 0.57853
	m 1.04078
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 96 Probability 0.004
	epsilon 0.86646
	b 0.609653
	m 0.785832
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 97 Probability 0.004
	epsilon 0.949787
	b 0.596218
	m 1.11913
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 98 Probability 0.004
	epsilon 0.766008
	b 0.541912
	m 1.03529
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 99 Probability 0.004
	epsilon 0.814616
	b 0.637644
	m 0.975044
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 100 Probability 0.004
	epsilon 0.945795
	b 0.650152
	m 1.04102
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 101 Probability 0.004
	epsilon 0.806047
	b 0.600861
	m 0.950202
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 102 Probability 0.004
	epsilon 0.916489
	b 0.647046
	m 0.863688
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 103 Probability 0.004
	epsilon 0.786128
	b 0.579318
	m 1.07132
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 104 Probability 0.004
	epsilon 0.891068
	b 0.650228
	m 0.78862
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 105 Probability 0.004
	epsilon 0.862665
	b 0.629304
	m 1.07172
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 106 Probability 0.004
	epsilon 0.89342
	b 0.656809
	m 0.952325
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 107 Probability 0.004
	epsilon 0.849428
	b 0.580827
	m 1.0063
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 108 Probability 0.004
	epsilon 0.892365
	b 0.535798
	m 1.17669
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 109 Probability 0.004
	epsilon 0.915468
	b 0.606038
	m 1.07944
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 110 Probability 0.004
	epsilon 0.853585
	b 0.616763
	m 0.900803
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 111 Probability 0.004
	epsilon 0.913756
	b 0.626899
	m 0.956182
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 112 Probability 0.004
	epsilon 0.866413
	b 0.598195
	m 0.914361
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 113 Probability 0.004
	epsilon 0.946026
	b 0.606324
	m 0.99482
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 114 Probability 0.004
	epsilon 0.904246
	b 0.554303
	m 0.943042
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 115 Probability 0.004
	epsilon 0.828655
	b 0.5517
	m 1.03876
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 116 Probability 0.004
	epsilon 0.873885
	b 0.586744
	m 0.82331
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 117 Probability 0.004
	epsilon 0.856604
	b 0.587511
	m 1.04229
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 118 Probability 0.004
	epsilon 0.872737
	b 0.629443
	m 0.998907
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 119 Probability 0.004
	epsilon 0.787956
	b 0.598481
	m 0.947232
	Achild 1.3
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 120 Probability 0.004
	epsilon 0.856692
	b 0.60011
	m 1.18313
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 121 Probability 0.004
	epsilon 0.888448
	b 0.696201
	m 1.08139
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 122 Probability 0.004
	epsilon 0.865936
	b 0.694601
	m 0.845923
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 123 Probability 0.004
	epsilon 0.79456
	b 0.555305
	m 0.927843
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 124 Probability 0.004
	epsilon 0.791469
	b 0.601234
	m 0.859253
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 0.7
scenario 125 Probability 0.004
	epsilon 0.817356
	b 0.678853
	m 0.964884
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 126 Probability 0.004
	epsilon 0.842225
	b 0.618341
	m 1.05612
	Achild 1.3
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 127 Probability 0.004
	epsilon 0.880208
	b 0.539911
	m 0.944428
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 128 Probability 0.004
	epsilon 0.90846
	b 0.648761
	m 1.02119
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 0.7
	Bold 0.7
scenario 129 Probability 0.004
	epsilon 0.883994
	b 0.638094
	m 1.15332
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 130 Probability 0.004
	epsilon 0.854913
	b 0.583745
	m 0.955362
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 0.7
	Bold 1.3
scenario 131 Probability 0.004
	epsilon 0.776685
	b 0.541693
	m 0.960588
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 132 Probability 0.004
	epsilon 0.803208
	b 0.603106
	m 1.03714
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 133 Probability 0.004
	epsilon 0.838909
	b 0.500675
	m 0.821634
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 1.3
scenario 134 Probability 0.004
	epsilon 0.83545
	b 0.623225
	m 1.15584
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 135 Probability 0.004
	epsilon 0.880916
	b 0.548314
	m 0.903174
	Achild 0.7
	Aadult 1.3
	Aold 0.7
	Bchild 1.3
	Badult 0.7
	Bold 0.7
scenario 136 Probability 0.004
	epsilon 0.827447
	b 0.582316
	m 0.966319
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 0.7
	Badult 1.3
	Bold 1.3
scenario 137 Probability 0.004
	epsilon 0.753647
	b 0.543621
	m 1.06585
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 138 Probability 0.004
	epsilon 0.8696
	b 0.591234
	m 1.05442
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 139 Probability 0.004
	epsilon 0.861549
	b 0.583468
	m 1.15736
	Achild 0.7
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 140 Probability 0.004
	epsilon 0.871579
	b 0.671952
	m 0.997377
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 141 Probability 0.004
	epsilon 0.909733
	b 0.540339
	m 1.01775
	Achild 1.3
	Aadult 1.3
	Aold 0.7
	Bchild 0.7
	Badult 0.7
	Bold 1.3
scenario 142 Probability 0.004
	epsilon 0.907203
	b 0.593881
	m 1.00798
	Achild 0.7
	Aadult 0.7
	Aold 0.7
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 143 Probability 0.004
	epsilon 0.932825
	b 0.591587
	m 0.970853
	Achild 1.3
	Aadult 1.3
	Aold 1.3
	Bchild 1.3
	Badult 1.3
	Bold 0.7
scenario 144 Probability 0.004
	epsilon 0.870491
	b 0.581133
	m 0.801318
	Achild 0.7
	Aadult 0.7
	Aold 1.3
	Bchild 1.3
	Badult 0.7
